"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@realDonaldTrump Exactly!! And Election Day poll workers needs to be replaced for the re-count along with the votin¡­ https://t.co/hSqFeHcZQx",FALSE,0,"realDonaldTrump",2020-11-11 23:53:02,TRUE,"1326186297157963777","1326674328235151361","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tindall_d",0,FALSE,FALSE,NA,NA
"2","I decided to get notifications every time @realDonaldTrump tweets and it is the most stressful and anxiety driven t¡­ https://t.co/dXfEDo3Exe",FALSE,0,NA,2020-11-11 23:52:44,TRUE,NA,"1326674251286540288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csandman96",0,FALSE,FALSE,NA,NA
"3","@realDonaldTrump We stand with you President Donald J Trump!! <U+0001F1FA><U+0001F1F8><U+0001F64F><U+2764><U+FE0F> Stay Strong our prayers will strengthen you<U+2764><U+FE0F><U+0001F1FA><U+0001F1F8>¡­ https://t.co/Kqig0wREMJ",FALSE,0,"realDonaldTrump",2020-11-11 23:48:56,TRUE,"1326662184403865602","1326673293705928704","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1Paintedgypsy",0,FALSE,FALSE,NA,NA
"4","@w_terrence The end of the DemocRats Fraud movie!!!
#TrumpPence2020 
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8> https://t.co/B3LbTsJczj",FALSE,0,"w_terrence",2020-11-11 23:46:36,FALSE,"1326667824559878145","1326672705643536385","47293791","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaymondRadding3",0,FALSE,FALSE,NA,NA
"5","Elections need to be cleaned up with voter ID, unbiased &amp; confidential! #WalkAway  #ccot #teaparty #tcot #military¡­ https://t.co/IjUYTRMtRZ",FALSE,0,NA,2020-11-11 23:45:17,TRUE,NA,"1326672374557790216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faith4liberty",0,FALSE,FALSE,NA,NA
"6","#Truth #BidenHarris2020 #TrumpPence2020 

Trump &amp; Biden -- TRUTH In The Streets! https://t.co/e946Gvycfj via @YouTube",FALSE,0,NA,2020-11-11 23:40:56,FALSE,NA,"1326671279622131712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zinemaniac",0,FALSE,FALSE,NA,NA
"7","Wow @newsmax is where it's at Sean Spicer he is doing a great job so much better than @FoxNews at 6pm hour!! Bret w¡­ https://t.co/4wEnEN50w7",FALSE,0,NA,2020-11-11 23:37:28,TRUE,NA,"1326670410428112896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PattygirlT",0,FALSE,FALSE,NA,NA
"8","If #BidenHarris truly believe that 77 million voters voted for them, why not allow #TrumpPence2020 to review all th¡­ https://t.co/3SpKzRNrZQ",FALSE,1,NA,2020-11-11 23:36:22,TRUE,NA,"1326670131666284549",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ragingpink",0,FALSE,FALSE,NA,NA
"9","Why, America? Why? In today's episode we discuss the election and what our role as Christians is in the midst of th¡­ https://t.co/U2x5GGkJEj",FALSE,1,NA,2020-11-11 23:33:08,TRUE,NA,"1326669318197710849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GJEllis509",1,FALSE,FALSE,NA,NA
"10","@janverboom @MT4tk @mmpadellan However you review the votes cast you'll find #BidenHarris2020 gained more votes tha¡­ https://t.co/xXhpKQ3iHb",FALSE,1,"janverboom",2020-11-11 23:32:49,TRUE,"1326638047824384000","1326669237344219137","234731469","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichaelLovegro1",0,FALSE,FALSE,NA,NA
