"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Here is the last #Florida nowcast and turnout map for the evening. GOP had some gains in turnout today, but Democra¡­ https://t.co/Ro2BJUQCAx",FALSE,5,NA,2020-10-14 23:59:59,TRUE,NA,"1316529215777525761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DaNumbersGuy",2,FALSE,FALSE,NA,NA
"2","@ProjectLincoln @nypost He was impeached because of Hunter Biden. Enough said #Election2020",FALSE,1,"ProjectLincoln",2020-10-14 23:59:56,FALSE,"1316527932370608128","1316529202632503296","1205226529455632385","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlesKMuraya1",0,FALSE,FALSE,NA,NA
"3","When you hear the upcoming Biden lies about his son's business in Ukraine, remember how he responded to an American¡­ https://t.co/FH0RhIIrNg",FALSE,1,NA,2020-10-14 23:59:51,TRUE,NA,"1316529181124186114",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eldritchlove",1,FALSE,FALSE,NA,NA
"4","Someone is obviously afraid they are losing #Election2020 
#Trump removed his tie, and put on a hat, after raging o¡­ https://t.co/N4SuJWxPSV",FALSE,0,NA,2020-10-14 23:59:41,TRUE,NA,"1316529138518437888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MidwestByName",0,FALSE,FALSE,NA,NA
"5","summary of the US #Election2020 battle so far... https://t.co/V4yDzbOGVq",FALSE,1,NA,2020-10-14 23:59:31,FALSE,NA,"1316529098785726465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kali0x2a",1,FALSE,FALSE,NA,NA
"6","Who do you have in this upcoming election? #Election2020",FALSE,5,NA,2020-10-14 23:59:15,FALSE,NA,"1316529032050032640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertBentley76",5,FALSE,FALSE,NA,NA
"7","Pre-save my new single ""One Day You'll Be Gone"" on Spotify: https://t.co/N6GWYpSoj9 (powered by @distrokid)¡­ https://t.co/wZK23NGAXi",FALSE,5,NA,2020-10-14 23:59:12,TRUE,NA,"1316529018456465410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","theelapislazuli",1,FALSE,FALSE,NA,NA
"8","<U+0001F6A8>Update! The voter registration deadline has MOVED. It's now TOMORROW, October 15 at 11:59pm.

Don't miss your chan¡­ https://t.co/xWBCSeWtpG",FALSE,1,NA,2020-10-14 23:59:09,TRUE,NA,"1316529007274401792",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","FuerteAZ",2,FALSE,FALSE,NA,NA
"9","Go out &amp; vote this election !!!! 
Your one vote matters, you have the power to choose who runs our country!! #VoteReady  #Election2020",FALSE,2,NA,2020-10-14 23:58:53,FALSE,NA,"1316528937535598592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jennybeganoviic",2,FALSE,FALSE,NA,NA
"10","Where were you when Twitter and Facebook blocked you for posting a true story everyone knew for 4 years?
#Election2020 
#MAGA #MAGA2020",FALSE,0,NA,2020-10-14 23:58:39,FALSE,NA,"1316528878509338624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ColArchon",0,FALSE,FALSE,NA,NA
