"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Even though it¡¯s horrible quality, Caterina¡¯s enthusiasm shines through!! We LOVE how passionate she is about WHY t¡­ https://t.co/sSZ7skRTZG",FALSE,46,NA,2020-10-20 23:59:52,TRUE,NA,"1318703511182389258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caterina_Online",3,FALSE,FALSE,NA,NA
"2","Here¡¯s another... 
#TextualHarassment

#abortionishealthcare #AbortionIsMurder #Election2020 https://t.co/MPndxq8xNc https://t.co/CKPbXmAlQo",FALSE,4,NA,2020-10-20 23:59:48,FALSE,NA,"1318703497089568768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealJCochran",1,FALSE,FALSE,NA,NA
"3","This is how far we have sunk. #TrumpIsANationalSecurityThreat #Election2020 https://t.co/NBfyjhXkHD",FALSE,0,NA,2020-10-20 23:59:42,FALSE,NA,"1318703472401854471",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merehut",0,FALSE,FALSE,NA,NA
"4","DJT you are the man! Tonight you showed their real agenda! https://t.co/ZHE3ag8o1Q 
#Election2020 #LYINGBIDEN",FALSE,0,NA,2020-10-20 23:59:37,FALSE,NA,"1318703451614945281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SteveGuidetti",0,FALSE,FALSE,NA,NA
"5","@thedailybeast #America
#Election2020

#EdHenry: #Married #Father #FOXNews #SEXUALPredator

#Blackmailed #Rape Vict¡­ https://t.co/KrAg5uc2bt",FALSE,0,"thedailybeast",2020-10-20 23:59:26,TRUE,"1318698534070345728","1318703404676313088","16012783","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CheetahPizzas",0,FALSE,FALSE,NA,NA
"6","The best candidate for #VA07 is @NickForVA. #Election2020",FALSE,1,NA,2020-10-20 23:58:43,FALSE,NA,"1318703222694051840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuneetforLG",2,FALSE,FALSE,NA,NA
"7","#Election2020

Dozens of voters in a heavily Democratic county in Florida and across several states reported receiv¡­ https://t.co/14Yq1h8prh",FALSE,0,NA,2020-10-20 23:58:42,TRUE,NA,"1318703220336807938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonSmyth01",0,FALSE,FALSE,NA,NA
"8","@hinsonashley Looks like you need to start with your bus buddy. She seems pretty Swampy.
#Election2020 #IA01¡­ https://t.co/4xoFSElhfZ",FALSE,2,"hinsonashley",2020-10-20 23:58:31,TRUE,"1318621878114725889","1318703174648201222","18189966","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IndivisibleCRIA",0,FALSE,FALSE,NA,NA
"9","@RSBNetwork @realDonaldTrump @ScottPresler @realDonaldTrump in Pennsylvania with our 2050 @POTUS in training.¡­ https://t.co/ZxCiuHvree",FALSE,3,"RSBNetwork",2020-10-20 23:58:31,TRUE,"1318650497553682433","1318703171506757633","4041824789","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RonaldRHarmon",1,FALSE,FALSE,NA,NA
"10","Haven't voted yet?  Get on it!

<U+0001F5F3>The last day to VOTE is Nov 3rd!  
Find out more here: https://t.co/pm7P7VH4Vr¡­ https://t.co/bzjq9kvnF2",FALSE,5,NA,2020-10-20 23:58:16,TRUE,NA,"1318703109837901825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","talkgaystuff",3,FALSE,FALSE,NA,NA
"11","Great job, @ShereeWLWT. Not an easy task, but you ran a tight ship with useful questions. 
#Election2020 https://t.co/1CejJX2322",FALSE,2,NA,2020-10-20 23:58:16,FALSE,NA,"1318703109191946241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lancesalyers",0,FALSE,FALSE,NA,NA
"12","We know that a lot of people have questions about #Election2020. We spoke with @ClarkCountyNV Registrar of Voters,¡­ https://t.co/gLcFhniRJ9",FALSE,3,NA,2020-10-20 23:58:04,TRUE,NA,"1318703060818874373",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CityOfLasVegas",3,FALSE,FALSE,NA,NA
"13","34 million votes already cast in #Election2020",FALSE,1,NA,2020-10-20 23:58:01,FALSE,NA,"1318703046243831809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kevinjguest",0,FALSE,FALSE,NA,NA
"14","While voting by mail is the safest voting option during the COVID-19 pandemic, our vote centers will make your safe¡­ https://t.co/jmyqU8kV3K",FALSE,5,NA,2020-10-20 23:57:58,TRUE,NA,"1318703035263057920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LACountyHR",1,FALSE,FALSE,NA,NA
"15","Gen. Jim Mattis says he's the most divisive president in history
Rex Tillerson thinks he's a moron
Steve Bannon:"" H¡­ https://t.co/XGVLnP70zZ",FALSE,0,NA,2020-10-20 23:57:40,TRUE,NA,"1318702960881422351",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steveTHEbacon_",0,FALSE,FALSE,NA,NA
"16","13 DAYS AND A WAKE UP UNTIL DEMOCRATS DISRUPT AND CONTEST #Election2020 #WarRoomPandemic #Trump2020Landslide¡­ https://t.co/357NzODkyF",FALSE,0,NA,2020-10-20 23:57:35,TRUE,NA,"1318702940031385602",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","d1v3rg3nt81",0,FALSE,FALSE,NA,NA
"17","beware fake leftists. there¡¯s a shit ton on here. of course the dems aren¡¯t a left wing party, but ANY REAL leftist¡­ https://t.co/lhrxarrWYz",FALSE,0,NA,2020-10-20 23:57:20,TRUE,NA,"1318702877276360706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NeilYoungSaveUs",1,FALSE,FALSE,NA,NA
"18","#Election2020 just voted! Make out time to to vote y'all <U+0001F60A>.",FALSE,0,NA,2020-10-20 23:57:13,FALSE,NA,"1318702844694900742",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ukollins",0,FALSE,FALSE,NA,NA
"19","The most real poll for this 2020 elections #Election 2020 #election #Election2020 #November3rd @realDonaldTrump @JoeBiden",FALSE,4,NA,2020-10-20 23:57:06,FALSE,NA,"1318702816681095168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuanRicardoDiaz",3,FALSE,FALSE,NA,NA
"20","Would we rather focus on the madness in #Nigeria than the #Election2020 ? #EndSARS",FALSE,0,NA,2020-10-20 23:56:58,FALSE,NA,"1318702781469949952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QuaishaunC",0,FALSE,FALSE,NA,NA
"21","@Jim_Jordan You are constantly spewing hate and lies. STOP.  Oh, it would be nice if you also stopped acting on beh¡­ https://t.co/nOpWOYZNFS",FALSE,0,"Jim_Jordan",2020-10-20 23:56:57,TRUE,"1318696451136946176","1318702778198364160","18166778","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Larisa33110677",0,FALSE,FALSE,NA,NA
"22","If you haven't done it already, go vote. Not registered? You can register AND vote on the same day during the early¡­ https://t.co/19qrxXgnvw",FALSE,1,NA,2020-10-20 23:56:45,TRUE,NA,"1318702729498415114",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","V4E_UNCG",0,FALSE,FALSE,NA,NA
"23","#IVotedEarly tonight. Can¡¯t complain if you don¡¯t get out and vote #Election2020",FALSE,2,NA,2020-10-20 23:56:40,FALSE,NA,"1318702707222466560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanTheMan1118",0,FALSE,FALSE,NA,NA
"24","Joe Biden called the Serbs ""illiterate degenerates, baby killers, butchers, and rapists."" But #BlameBlackMen for it¡­ https://t.co/dinc1Hk2X5",FALSE,0,NA,2020-10-20 23:56:35,TRUE,NA,"1318702688398442497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StarLord35",0,FALSE,FALSE,NA,NA
"25","I know this pattern and it ain¡¯t end well. Accordingly, a huge economic crisis will hit the US in next 5 years. The¡­ https://t.co/7ikXwkplaK",FALSE,0,NA,2020-10-20 23:56:34,TRUE,NA,"1318702683373658112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nowbetter",0,FALSE,FALSE,NA,NA
