"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Yes We Can And Shall.... #BidenHarris2020 https://t.co/OeZBUEtcbM",FALSE,0,NA,2020-11-01 23:59:52,FALSE,NA,"1323052169277378560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FredChristian10",0,FALSE,FALSE,NA,NA
"2","I tracked my ballot and it says ""Counted"". #BidenHarris2020",FALSE,1,NA,2020-11-01 23:59:52,FALSE,NA,"1323052165414400003",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","violentshipperw",0,FALSE,FALSE,NA,NA
"3","for the love of country - over self, vote Biden-Harris #BidenHarris2020 #JOEBIDEN2020 #CountryOverParty https://t.co/V10h0ZtQDC",FALSE,0,NA,2020-11-01 23:59:50,FALSE,NA,"1323052156987953152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kinderhook1710",0,FALSE,FALSE,NA,NA
"4","@ddale8 Maybe someone should tell #trump that there isn¡¯t any state election law that says ballots must be counted¡­ https://t.co/2e4GdiYmL6",FALSE,0,"ddale8",2020-11-01 23:59:49,TRUE,"1323048411323682818","1323052153360011264","225265639","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","windycityamar",0,FALSE,FALSE,NA,NA
"5","I¡¯m voting for her future. #SoundOn #BidenHarris2020 #westwing https://t.co/HZd6vabAkq",FALSE,2,NA,2020-11-01 23:59:48,FALSE,NA,"1323052152584065030",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeccazenefski",0,FALSE,FALSE,NA,NA
"6","@itsJeffTiedrich @realDonaldTrump Whoa!! That's was quite the descriptive conjecture there poor mans Steven Spielbe¡­ https://t.co/6ZsbYJ9do4",FALSE,0,"itsJeffTiedrich",2020-11-01 23:59:44,TRUE,"1322869167125614592","1323052133592272897","1009577803304656896","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","USN9395",0,FALSE,FALSE,NA,NA
"7","We need a president for ALL the people <U+0001F499> #BidenHarris2020 <U+0001F64C><U+0001F3FC> Ohio https://t.co/hNA75VEW3A",FALSE,0,NA,2020-11-01 23:59:42,FALSE,NA,"1323052124519976960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dianna44857",0,FALSE,FALSE,NA,NA
"8","Driving downtown today I saw some Trumpsters waving flags and selling merch on the side of the road. One of the fla¡­ https://t.co/AVbacNqw9u",FALSE,1,NA,2020-11-01 23:59:39,TRUE,NA,"1323052111861600256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HoratioCB",0,FALSE,FALSE,NA,NA
"9","@KellyO We hate him...North Carolina will not vote to re-elect him. #NorthCarolinaForBiden #BidenHarris2020",FALSE,9,"KellyO",2020-11-01 23:59:37,FALSE,"1323050767389962240","1323052105935036429","224320485","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NCMHAdvocate",0,FALSE,FALSE,NA,NA
"10","@KrispyTacoBelle I watch the news during the day then I go outside build a fire, listen to great music and smoke to¡­ https://t.co/3NFqC1L4sf",FALSE,1,"KrispyTacoBelle",2020-11-01 23:59:34,TRUE,"1323050025446830080","1323052093729579008","2309247246","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fix_dan",0,FALSE,FALSE,NA,NA
"11","@realDonaldTrump ..After 1,381 days of being a narcissistic,  racist &amp; mean spirited President..the country will sp¡­ https://t.co/Mfk3LwiqQJ",FALSE,0,"realDonaldTrump",2020-11-01 23:59:32,TRUE,NA,"1323052082132361216","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdhLady",0,FALSE,FALSE,NA,NA
"12","Trump will doubtless send out a support tweet. #BidenHarris2020 #NewJersey #TrumpMeltdown https://t.co/XqLD8R8Gci",FALSE,1,NA,2020-11-01 23:59:27,FALSE,NA,"1323052064285487107",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TonyJCronin",0,FALSE,FALSE,NA,NA
"13","#Vote Run through the tape #Decency #BidenHarris2020 #RunThroughTheTape https://t.co/VNI4qnxtVc",FALSE,0,NA,2020-11-01 23:59:26,FALSE,NA,"1323052058119864321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilJessen",0,FALSE,FALSE,NA,NA
"14","@realDonaldTrump I prefer Presidents who aren¡¯t pathological liars #BidenHarris2020",FALSE,0,"realDonaldTrump",2020-11-01 23:59:25,FALSE,"1323031125611237377","1323052054504497154","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnRog92815047",0,FALSE,FALSE,NA,NA
"15","@TimMurtaugh Bestie desperatly wants a second notice <U+0001F614>
#BidenHarris2020 
https://t.co/rbhkS5z0g5",FALSE,3,"TimMurtaugh",2020-11-01 23:59:23,FALSE,"1323051033564717057","1323052044127768578","45676731","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Isslogan",0,FALSE,FALSE,NA,NA
"16","@GOPLeader Yep¡ªfreedom, prosperity, and personal liberty. All embodied in one ticket. 

#BidenHarris2020 <U+0001F1FA><U+0001F1F8>",FALSE,1,"GOPLeader",2020-11-01 23:59:20,FALSE,"1323023112355676162","1323052031876210689","19739126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mj_waldow",1,FALSE,FALSE,NA,NA
"17","Check out T Smith's video! #TikTok #BidenHarris2020  https://t.co/Qp9R3wt5Wq",FALSE,0,NA,2020-11-01 23:59:12,FALSE,NA,"1323051998346960897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NedaMaze",0,FALSE,FALSE,NA,NA
"18","@briantylercohen @BillyBaldwin Unless #BidenHarris2020 wins so big that we¡¯ll know before bedtime!  <U+0001F91E>",FALSE,0,"briantylercohen",2020-11-01 23:59:07,FALSE,"1323013801008984064","1323051979736756224","455684839","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RyanRanch",0,FALSE,FALSE,NA,NA
"19","This is the critical figure. Trump could get ALL the undecided and still be 4% down. There aren¡¯t enough undecideds¡­ https://t.co/pHqFXA2IFm",FALSE,0,NA,2020-11-01 23:59:06,TRUE,NA,"1323051975970152448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pollwatcher9",0,FALSE,FALSE,NA,NA
"20","@DonaldJTrumpJr Inciting The #TrumpTrain 2 Harass..
#BidenHarris2020 Campaign <U+2B07><U+FE0F> Daddy Trump Supports 
The Trump Hy¡­ https://t.co/4kZC0lDVIs",FALSE,0,"DonaldJTrumpJr",2020-11-01 23:59:05,TRUE,NA,"1323051971696336910","39344374","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MoodyFooka1",0,FALSE,FALSE,NA,NA
"21","@IvankaTrump @realDonaldTrump I'm the only potus advisor to historically put forth zero policies. Jewelry? Sure. -I¡­ https://t.co/CbPkgEHu66",FALSE,8,"IvankaTrump",2020-11-01 23:59:01,TRUE,"1323050666403704833","1323051952159207424","52544275","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaineCoonCatsOH",3,FALSE,FALSE,NA,NA
"22","@ladygaga @realDonaldTrump Love you LG ! You tell them !!! dump Trump! #BidenHarris2020",FALSE,0,"ladygaga",2020-11-01 23:59:00,FALSE,"1323040269852397568","1323051951144247297","14230524","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CsSaiz",0,FALSE,FALSE,NA,NA
"23","Biden calls them super predators, President Trump calls us Americans. 

#Trump2020 
#BidenHarris2020

https://t.co/sqGZKRY7Vt",FALSE,0,NA,2020-11-01 23:58:59,FALSE,NA,"1323051945792217089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigPoppaSmalz",0,FALSE,FALSE,NA,NA
"24","This felt GOOD. #BidenHarris2020 #VoteHimOut #VoteBlueToEndTheNightmare #VOTE https://t.co/cn4E4XHNgb",FALSE,0,NA,2020-11-01 23:58:58,FALSE,NA,"1323051942336188422",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","misslisageorge9",0,FALSE,FALSE,NA,NA
"25","#StrengthNotFear Our military, active, vets and fallen understand SERVICE. God Bless them all. Let's #VoteHimOut an¡­ https://t.co/UGsMwbcUs1",FALSE,5,NA,2020-11-01 23:58:53,TRUE,NA,"1323051919116509187",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cherokeechocta1",5,FALSE,FALSE,NA,NA
"26","According to EVERY fact checker, he didn¡¯t. YOUR sources are #SeanHannity &amp; #TuckerCarlson... if you want to talk a¡­ https://t.co/iUnM7fqFl3",FALSE,0,NA,2020-11-01 23:58:52,TRUE,NA,"1323051917874847747",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Getthefacts2016",0,FALSE,FALSE,NA,NA
"27","Wonder why you didn¡¯t mention the heath care workers #vote #BidenHarris2020 https://t.co/9zinv9VSir",FALSE,0,NA,2020-11-01 23:58:52,FALSE,NA,"1323051914272137218",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ACAMP_17",0,FALSE,FALSE,NA,NA
"28","SCOTUS will be around long after Trump¡¯s demise ... they justices will need to weigh up their own reputation and po¡­ https://t.co/M6Gg92ley0",FALSE,0,NA,2020-11-01 23:58:49,TRUE,NA,"1323051904297963520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","conceravota",0,FALSE,FALSE,NA,NA
"29","There are certain events in my life that I can say I was changed after they occurred. This administration will abso¡­ https://t.co/yYQhDjBTtD",FALSE,5,NA,2020-11-01 23:58:47,TRUE,NA,"1323051895808667648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnnDDent",0,FALSE,FALSE,NA,NA
"30","@PatriotsRum @RWTrollPatrol @realDonaldTrump @MeidasTouch Thanks, by calling me a moron you¡¯ve helped me decide to vote for #BidenHarris2020",FALSE,0,"PatriotsRum",2020-11-01 23:58:36,FALSE,"1322960761233174528","1323051846601072640","1228005794160865280","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BriefNasty",0,FALSE,FALSE,NA,NA
"31","Tweet from @TeaPainUSA. Our communities #FBPE, #facciamorete &amp; #FBR back #JoeBiden. We can share via other platform¡­ https://t.co/V0AgGZzxWL",FALSE,1,NA,2020-11-01 23:58:34,TRUE,NA,"1323051841991725058",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IshRasool",0,FALSE,FALSE,NA,NA
"32","@TrumpWarRoom Projection much? They¡¯ve released their tax returns. Where are Trump¡¯s? #TrumpIsCompromised¡­ https://t.co/O12wl104pm",FALSE,2,"TrumpWarRoom",2020-11-01 23:58:28,TRUE,"1323049995638050816","1323051816964292610","1108472017144201216","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KnowNot34738877",0,FALSE,FALSE,NA,NA
"33","Watched The Comey rule last night. Well crafted, and a good watch. However, it left me with a greater sense of gnaw¡­ https://t.co/iPg0bRHZKU",FALSE,0,NA,2020-11-01 23:58:27,TRUE,NA,"1323051812891488256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajoopi1",0,FALSE,FALSE,NA,NA
"34","@realDonaldTrump Wrong again ...I hunt, I want my guns for protection and Biden is not going to take anyone's guns¡­ https://t.co/FRWF47mxy1",FALSE,5,"realDonaldTrump",2020-11-01 23:58:25,TRUE,"1323031125611237377","1323051801340334080","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenHi27771742",1,FALSE,FALSE,NA,NA
"35","Little Road Rally for Biden in Eed Georgia... #RidinWithBiden #BidenHarris2020 @JoeBiden @KamalaHarris https://t.co/iDCuXjONh3",FALSE,1,NA,2020-11-01 23:58:19,FALSE,NA,"1323051778552856577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nichartman4",1,FALSE,FALSE,NA,NA
"36","@TrustGod7733 @POTUS @realDonaldTrump Make sure your propaganda flags are secured bc one of yours flew off and hit¡­ https://t.co/GkkXGjuo80",FALSE,0,"TrustGod7733",2020-11-01 23:58:19,TRUE,"1322909717866438656","1323051776698912769","622709207","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","foodyrach",0,FALSE,FALSE,NA,NA
"37","@KylaWoodsTV I¡¯m praying for a landslide, 270 Electoral College vote count , solidified on Tuesday night for¡­ https://t.co/gN7LkVf3yl",FALSE,0,"KylaWoodsTV",2020-11-01 23:58:17,TRUE,"1323051280965734400","1323051768822063107","23630876","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THEEXECUTIVE1",0,FALSE,FALSE,NA,NA
"38","@JoeBiden Retirement should be something to look forward to, not fear.

#Vote for 
#JoeBiden #BidenHarris2020¡­ https://t.co/f5hHf7T9EQ",FALSE,0,"JoeBiden",2020-11-01 23:58:17,TRUE,"1322504843244744704","1323051768566083584","939091","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fashionfunfemme",0,FALSE,FALSE,NA,NA
"39","We're in the homestretch, friends! 
Please fill out your ballot and submit it to your local ballot box! #BidenHarris2020",FALSE,1,NA,2020-11-01 23:58:16,FALSE,NA,"1323051763394465793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","haydnws",0,FALSE,FALSE,NA,NA
"40","@realDonaldTrump If my son lied this much he¡¯d be grounded and I¡¯d take away his toys. Time to take away his toys America #BidenHarris2020",FALSE,1,"realDonaldTrump",2020-11-01 23:58:15,FALSE,"1323030938952060928","1323051762148847617","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wildflowers199",0,FALSE,FALSE,NA,NA
"41","@ladygaga @realDonaldTrump they are the ones who look really desperates <U+0001F644> #BidenHarris2020",FALSE,0,"ladygaga",2020-11-01 23:58:13,FALSE,"1323040269852397568","1323051754188058624","14230524","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CohallaS",0,FALSE,FALSE,NA,NA
"42","@realDonaldTrump @realDonaldTrump is an atrocious, vicious, cruel inhuman animal. I don¡¯t think I can take 4 more y¡­ https://t.co/qbNUHOvzvR",FALSE,0,"realDonaldTrump",2020-11-01 23:58:09,TRUE,"1322700188624932869","1323051734181335041","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2020lefty",0,FALSE,FALSE,NA,NA
"43","@StephenKing I¡¯m here in the UK hoping that the US can get it right this time! You got this #BidenHarris2020 #VoteBlueToEndTheNightmare",FALSE,0,"StephenKing",2020-11-01 23:58:08,FALSE,"1323025999718744067","1323051732721668096","2233154425","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmmaSweezy",0,FALSE,FALSE,NA,NA
"44","WE CAN DO THIS! 
#TextBanking #PhoneBanking #LitDrops #ElectionWeek #ElectionDayEve #ElectionVolunteer¡­ https://t.co/sfBNnalQyE",FALSE,0,"BrookeForGA27",2020-11-01 23:57:47,TRUE,"1323051611393085442","1323051643966021644","249685736","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrookeForGA27",0,FALSE,FALSE,NA,NA
"45","That's one of many reasons why I prefer @JoeBiden as president.

#BidenHarris2020 https://t.co/7vM0TUGJip",FALSE,1,NA,2020-11-01 23:57:45,FALSE,NA,"1323051633757036544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JustinFacts2",0,FALSE,FALSE,NA,NA
"46","2 days away. Let's #DumpTrump

D @DonaldJFunk
U @USNavyMomPA
M @MrsRabbitResist 
P @PattiWolf

T @TheRealRedRobyn
R¡­ https://t.co/fQ7kQ7B57D",FALSE,5,NA,2020-11-01 23:57:42,TRUE,NA,"1323051620981264388",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YouLookinStupid",2,FALSE,FALSE,NA,NA
"47","Don¡¯t mistake righteous anger with blind rage. You¡¯ll find the latter coming from the mango Mussolini.¡­ https://t.co/nT3EGpueRh",FALSE,28,NA,2020-11-01 23:57:37,TRUE,NA,"1323051601301561346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","altLofC",0,FALSE,FALSE,NA,NA
