"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Thank you so much!  I have hit my follow limit but as soon as I can, I will follow back!  #StrongerTogether¡­ https://t.co/ii2vrR3yPA",FALSE,1,NA,2020-10-23 23:59:55,TRUE,NA,"1319790689291554816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andersm31",0,FALSE,FALSE,NA,NA
"2","@mmpadellan @DonaldJTrumpJr Please stop calling them Spanky and Spanky Jr. The little Rascals was an unbelievably g¡­ https://t.co/l9bfRWBE7i",FALSE,4,"mmpadellan",2020-10-23 23:59:51,TRUE,"1319775014934204421","1319790671889375232","1640929196","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sce1221",1,FALSE,FALSE,NA,NA
"3","@JoeBiden My 10-year-old¡¯s lemonade stand was a Biden-Harris fundraiser. We¡¯ll be sending $4.50 soon.¡­ https://t.co/RBlfmQCToJ",FALSE,2,"JoeBiden",2020-10-23 23:59:44,TRUE,NA,"1319790643422597120","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenniferBerkele",1,FALSE,FALSE,NA,NA
"4","@MeidasTouch Wow great video. #TrumpCrimeFamily is evil and I hope they spend the rest of their lives in jail.¡­ https://t.co/XyHI1Bdd90",FALSE,0,"MeidasTouch",2020-10-23 23:59:41,TRUE,"1319699624358072320","1319790632580251648","1243560408025198593","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dms85361",0,FALSE,FALSE,NA,NA
"5","Can Biden get the seniorswecare IP address to combat trumps seniorsbeware one? Let¡¯s campaign with hope and policy¡­ https://t.co/usMTVtrhIZ",FALSE,5,NA,2020-10-23 23:59:35,TRUE,NA,"1319790606990954496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LizzieeSchultzz",1,FALSE,FALSE,NA,NA
"6","@cranky_yankee I wouldn¡¯t leave my pet snake with trump  <U+0001F40D> 

#BidenHarris2020 
#DumpTrump2020",FALSE,2,"cranky_yankee",2020-10-23 23:59:25,FALSE,"1318954927910227969","1319790565014138880","765384381217267712","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrumpLiesMatte1",0,FALSE,FALSE,NA,NA
"7","@PatinkinMandy How fantastic is @PatinkinMandy ?!
#vote #GOTV #BidenHarris2020 https://t.co/F96QJQoOo4",FALSE,1,"PatinkinMandy",2020-10-23 23:59:09,FALSE,"1319474243604656129","1319790496001216514","827494604144537600","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sportsfan_em",0,FALSE,FALSE,NA,NA
"8","@Hilltop__Leader I've already cast my vote for #BidenHarris2020. Would love to be on a list. Thanks.",FALSE,1,"Hilltop__Leader",2020-10-23 23:59:08,FALSE,"1319687314600202242","1319790490838044672","267619438","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tiger76125",0,FALSE,FALSE,NA,NA
"9","Want to be like Belarus, Trump is your man!

If *you* want to see America be America?

#BidenHarris2020",FALSE,11,NA,2020-10-23 23:59:06,FALSE,NA,"1319790481832923138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","democraticbear",6,FALSE,FALSE,NA,NA
"10","@DoYouEvenLif Brilliant trolling!! #BidenHarris2020",FALSE,0,"DoYouEvenLif",2020-10-23 23:58:53,FALSE,"1319758061578407936","1319790430763032577","780546876391067648","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kujomann",0,FALSE,FALSE,NA,NA
