"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Don¡¯t do it, Iowa. #Election2020 #BidenHarris https://t.co/OgLxi4GP47",FALSE,2,NA,2020-10-31 23:59:54,FALSE,NA,"1322689787149623297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toddhgreen",0,FALSE,FALSE,NA,NA
"2","Nevermind Russian interference this #Election2020. The Black Mailbox on ET hwy is all about seeking political influ¡­ https://t.co/qDRyL22pnb",FALSE,1,NA,2020-10-31 23:59:53,TRUE,NA,"1322689784792276992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dancalbear",0,FALSE,FALSE,NA,NA
"3","Unwavering neutrality is key. ¡°43% of Americans said they were concerned about election interference at the polls,¡­ https://t.co/i7U7IutGPj",FALSE,4,NA,2020-10-31 23:59:52,TRUE,NA,"1322689780635848704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","w_katz1",3,FALSE,FALSE,NA,NA
"4","@alexsalvinews @CNN The only way @JoeBiden wins the #Election2020 is through corruption.

That's it. That's the list.",FALSE,0,"alexsalvinews",2020-10-31 23:59:52,FALSE,"1322648640888823809","1322689779260104704","932011810235891712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlSciarretti",0,FALSE,FALSE,NA,NA
"5","#MaskedUp Doing my civic duty. #election2020 https://t.co/BisNCjbcJd",FALSE,6,NA,2020-10-31 23:59:51,FALSE,NA,"1322689777120935936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TSHawthorne",0,FALSE,FALSE,NA,NA
"6","Your vote matters. Make your voting plan for #Election2020 by finding your polling place or ballot drop box site, v¡­ https://t.co/Iyq1y2D09S",FALSE,0,NA,2020-10-31 23:59:50,TRUE,NA,"1322689770993102848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Gabi78095679",0,FALSE,FALSE,NA,NA
"7","2020 polls: Shock poll puts Trump ahead in Pennsylvania and Michigan - prompting expert row https://t.co/SQ83mspSMX¡­ https://t.co/ZjPDR5IyU1",FALSE,4,NA,2020-10-31 23:59:46,TRUE,NA,"1322689753339318280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norsu2",4,FALSE,FALSE,NA,NA
"8","@JohnWDean #cognitive dissonance, racism, and undereducated voters ¡ª all #Election2020map  #Election2020",FALSE,0,"JohnWDean",2020-10-31 23:59:43,FALSE,"1322679123181936641","1322689740353740801","160010755","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BErickson_BIO",0,FALSE,FALSE,NA,NA
"9","Toronto Star Sat, 31 Oct 2020 #Election2020

https://t.co/OFuD68c5Ak",FALSE,0,NA,2020-10-31 23:59:40,FALSE,NA,"1322689730627227649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","funtoretire",0,FALSE,FALSE,NA,NA
"10","Former President #BarackObama waves to supporters as he campaigns with Democratic presidential nominee #JoeBiden in¡­ https://t.co/W93RlUPLfj",FALSE,39,NA,2020-10-31 23:59:32,TRUE,NA,"1322689697781411841",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GettyImagesNews",4,FALSE,FALSE,NA,NA
"11","Only a fool would dismiss the chances of Trump being re-elected #Election2020 https://t.co/1rXCRpY0ZI",FALSE,2,NA,2020-10-31 23:59:31,FALSE,NA,"1322689689501999104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnJMcGivern",0,FALSE,FALSE,NA,NA
"12","Your vote matters. Make your voting plan for #Election2020 by finding your polling place or ballot drop box site, v¡­ https://t.co/h0jyWJryjw",FALSE,0,NA,2020-10-31 23:59:30,TRUE,NA,"1322689688663060480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beeta31",0,FALSE,FALSE,NA,NA
"13","@FitzgeraldForWI @Darling4Senate Well, Mr. Fitzgerald and Ms. Darling, we've reached another sad milestone in¡­ https://t.co/hsxHUse3AY",FALSE,9,"FitzgeraldForWI",2020-10-31 23:59:30,TRUE,"1322663168825503744","1322689685794230275","1169399788539928576","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jnorcr",2,FALSE,FALSE,NA,NA
"14","Let's face it, Trump put the people of the United States in a situation that his winning and losing concerned every¡­ https://t.co/ZjfIyLIhqc",FALSE,2,NA,2020-10-31 23:59:29,TRUE,NA,"1322689685034917892",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StanekzaiNoori",1,FALSE,FALSE,NA,NA
"15","The Villages for Biden #bubbiesforbiden #Election2020 #votesaveamerica #BidenHarris https://t.co/hiplJA3ubs",FALSE,2,NA,2020-10-31 23:59:23,FALSE,NA,"1322689657994436611",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShonaKarp",0,FALSE,FALSE,NA,NA
"16","Never doubt The Boss. @JBMatthews #Election2020 @JoeBiden @KamalaHarris https://t.co/A4sGAto6nX",FALSE,7,NA,2020-10-31 23:59:20,FALSE,NA,"1322689645264687108",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SyedAAhmad5",1,FALSE,FALSE,NA,NA
"17","HEY! HI! HELLO! YES YOU<U+0001F633>  Your vote matters. Make your voting plan for #Election2020 by finding your polling place¡­ https://t.co/hMSW61EuSl",FALSE,0,NA,2020-10-31 23:59:08,TRUE,NA,"1322689594350075905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mallory_Lynn98",0,FALSE,FALSE,NA,NA
"18","Your vote matters. Make your voting plan for #Election2020 by finding your polling place or ballot drop box site, v¡­ https://t.co/4c1wx60gIP",FALSE,0,NA,2020-10-31 23:59:03,TRUE,NA,"1322689575626641409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jen_d0e",0,FALSE,FALSE,NA,NA
"19","American during the 2020 elections<U+0001F602>:

#Election2020 #Vote #DonaldTrump #JoeBiden

 https://t.co/bH9Iu8Jjod",FALSE,0,NA,2020-10-31 23:59:03,FALSE,NA,"1322689573269336066",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AuthorNayantara",0,FALSE,FALSE,NA,NA
"20","This summer, I reached my goal weight and can go down a size in my breeches without embarrassing myself. However, a¡­ https://t.co/FTh96PTPD0",FALSE,1,NA,2020-10-31 23:58:57,TRUE,NA,"1322689548845948928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KathleenLyons",0,FALSE,FALSE,NA,NA
