"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@realDonaldTrump CHECK OUT THE CLIP! THE ANSWER TO YOUR QUESTION, ""HOW DO YOU LOOSE TO A GUY LIKE THIS...?"" 
IT'S C¡­ https://t.co/MzPaV4UEo2",FALSE,0,"realDonaldTrump",2020-11-13 23:56:05,TRUE,NA,"1327399870257393665","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matthorn64",0,FALSE,FALSE,NA,NA
"2","A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot¡­ https://t.co/fGdRuyxn1H",FALSE,1,NA,2020-11-13 23:55:22,TRUE,NA,"1327399689566769152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faith4liberty",0,FALSE,FALSE,NA,NA
"3","#TrumpPence2020 people just look foolish kissing @realDonaldTrump asshole now. They will be ashamed and laughed at.  #tytlive",FALSE,1,NA,2020-11-13 23:36:48,FALSE,NA,"1327395015140794373",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Zappahart",0,FALSE,FALSE,NA,NA
"4","@Mike_Pence Thank you for your service and dedication

#TrumpPence2020",FALSE,0,"Mike_Pence",2020-11-13 23:29:18,FALSE,"1327383237761568768","1327393129528430592","22203756","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jdavis0101",0,FALSE,FALSE,NA,NA
"5","Will #45 have an asterisk after it? #Trump #TrumpPence2020 #DonaldTrump #ContemptofCongress #Impeachment",FALSE,0,NA,2020-11-13 23:20:34,FALSE,NA,"1327390929775255553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brinker_bob",0,FALSE,FALSE,NA,NA
"6","@Mike_Pence @realDonaldTrump #unitedwestand #TrumpPence2020 I pledge allegiance to the flag of the United States of¡­ https://t.co/lQHObU5owJ",FALSE,0,"Mike_Pence",2020-11-13 23:19:13,TRUE,"1324503069447593988","1327390589911003139","22203756","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dilyn66",0,FALSE,FALSE,NA,NA
"7","@realDonaldTrump We stand with you, sir 
#TrumpPence2020",FALSE,0,"realDonaldTrump",2020-11-13 22:50:44,FALSE,"1327319294057848832","1327383422403309569","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClarkHiggins7",0,FALSE,FALSE,NA,NA
"8","A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot¡­ https://t.co/UEbvE62oN7",FALSE,1,NA,2020-11-13 22:50:33,TRUE,NA,"1327383379822735362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faith4liberty",1,FALSE,FALSE,NA,NA
"9","A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot¡­ https://t.co/GhE3UWrwYU",FALSE,1,NA,2020-11-13 22:48:32,TRUE,NA,"1327382869308739591",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","faith4liberty",0,FALSE,FALSE,NA,NA
"10","I got a GoFundMe , Biden paid and told me to use  my mutant power to turn invisible and change all ballet that wher¡­ https://t.co/6vhllicObW",FALSE,0,NA,2020-11-13 22:37:29,TRUE,NA,"1327380088866934784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dwizzy0013",0,FALSE,FALSE,NA,NA
