"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@catturd2 @gatewaypundit This is just sad <U+0001F622> The man was trying to defend his property from a thug, but yet he pays¡­ https://t.co/cOyzG0Wzol",FALSE,0,"catturd2",2020-09-20 23:59:40,TRUE,"1307804292489916416","1307831827164520448","1043185714437992449","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nibornna",0,FALSE,FALSE,NA,NA
"2","#TrumpIsATraitor #trumpliedpeopledied #TrumpHatesOurVeterans 
#Trump2020-LOSER #trumpmeltdown
#TrumpPence2020-would¡­ https://t.co/t525LMD8ZM",FALSE,0,NA,2020-09-20 23:58:21,TRUE,NA,"1307831496544260096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","markevanst",0,FALSE,FALSE,NA,NA
"3","#TrumpIsATraitor #trumpliedpeopledied #TrumpHatesOurVeterans 
#Trump2020-LOSER #trumpmeltdown
#TrumpPence2020-would¡­ https://t.co/LgkkRpLOoP",FALSE,0,NA,2020-09-20 23:57:30,TRUE,NA,"1307831281108103168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","markevanst",0,FALSE,FALSE,NA,NA
"4","#TrumpPence2020<U+0001F1FA><U+0001F1F8>
#VoteDemOut Drain the Swamp
https://t.co/7PanC3waKs",FALSE,0,NA,2020-09-20 23:56:54,FALSE,NA,"1307831130817662979",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","May461014344",0,FALSE,FALSE,NA,NA
"5","@IvankaTrump #Trump needs more than just LOYALTY! #TedCruz is someone where even DEEP LOYALTY is useless if your wi¡­ https://t.co/xCFR7UiuIK",FALSE,0,"IvankaTrump",2020-09-20 23:54:55,TRUE,"1307830546169499648","1307830630596702209","52544275","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bill_E_Hill",0,FALSE,FALSE,NA,NA
"6","@IlhanMN Your evil.  Go back plz #TrumpPence2020",FALSE,0,"IlhanMN",2020-09-20 23:50:08,FALSE,"1307445924722094080","1307829429427527681","783792992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Richard43712053",0,FALSE,FALSE,NA,NA
"7","Joe has lost it. No competition for @realDonaldTrump at ALL!! President traveled to NC last night and spoke for ALM¡­ https://t.co/UfuGC6OWni",FALSE,0,NA,2020-09-20 23:49:46,TRUE,NA,"1307829333608878081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dfd1231",0,FALSE,FALSE,NA,NA
"8","President Trump had just a few to wave to as he got off the plane. <U+0001F602><U+0001F602><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>#TrumpPence2020 https://t.co/hONUympRfl",FALSE,0,NA,2020-09-20 23:49:34,FALSE,NA,"1307829285651185665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaintlygLinda",0,FALSE,FALSE,NA,NA
"9","@JoeBiden #200million people really? @jaketapper #CoronavirusPandemic #HarrisBiden2020 #TrumpPence2020 
<U+0001F447><U+0001F3FD><U+0001F447><U+0001F3FD><U+0001F447><U+0001F3FD> https://t.co/9T1woKSh6s",FALSE,1,"JoeBiden",2020-09-20 23:49:23,FALSE,NA,"1307829240075825152","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Akazo",0,FALSE,FALSE,NA,NA
"10","@robreiner Those that speak in hyperbole deserve nothing! #TrumpPence2020",FALSE,0,"robreiner",2020-09-20 23:44:21,FALSE,"1307638272546361345","1307827972947279874","738080573365702657","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndyBoll",0,FALSE,FALSE,NA,NA
"11","It wasn¡¯t his pompous asses decision, you wanna open your shithole than become THE PRESIDENT otherwise SHUTIT. You¡­ https://t.co/8JRnX9f3vE",FALSE,0,NA,2020-09-20 23:43:33,TRUE,NA,"1307827770899206144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zellabo1",0,FALSE,FALSE,NA,NA
"12","Chicago Police Stopping Sean Feucht, then THIS HAPPENED!! https://t.co/vyApNKMsb0 via @YouTube 
#TrumpPence2020 help Feucht",FALSE,0,NA,2020-09-20 23:42:50,FALSE,NA,"1307827588883243009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LmTerese",0,FALSE,FALSE,NA,NA
"13","@AOC I¡¯m voting in person #TrumpPence2020",FALSE,3,"AOC",2020-09-20 23:41:42,FALSE,"1307759305249226752","1307827304157061120","138203134","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LELE2234",0,FALSE,FALSE,NA,NA
"14","@AOC Vote trump and dump @aoc #TrumpPence2020",FALSE,0,"AOC",2020-09-20 23:37:28,FALSE,"1307759305249226752","1307826238417850368","138203134","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Richard43712053",0,FALSE,FALSE,NA,NA
"15","@VFL2013 @ELiss865 @RedPilledVoter @Debrennie2 @LeahR77 @DonnaWR8 @TrumpRulzz @ConservaMomUSA @KatTheHammer1¡­ https://t.co/q4slmVSQNU",FALSE,1,"VFL2013",2020-09-20 23:32:47,TRUE,"1307819553976717312","1307825059466063873","1045558231","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arcane_citizen",0,FALSE,FALSE,NA,NA
