"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Does Trump getting #COVID19 Hurt or Help his chances of getting re-elected? #TrumpHasCovid #Election2020",FALSE,0,NA,2020-10-03 23:59:54,FALSE,NA,"1312542927197888512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAmOkYouAreToo",1,FALSE,FALSE,NA,NA
"2","Each of us must contemplate the challenges of being a responsible citizen. #Election2020 is an important one; we ca¡­ https://t.co/UNcnpEnIuN",FALSE,7,NA,2020-10-03 23:59:47,TRUE,NA,"1312542897074565122",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sravasti_Abbey",1,FALSE,FALSE,NA,NA
"3","Rural Pennsylvania turns more red, but is it enough for Trump?
Verso un secondo Pennsylvania Path? #usa2020¡­ https://t.co/nzEDkZXPi5",FALSE,1,NA,2020-10-03 23:59:44,TRUE,NA,"1312542885754138624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlessioErcoli",0,FALSE,FALSE,NA,NA
"4","The American people deserve the truth. 

I'm voting for UNEDITED TRUTH. 

#ComplicitCorruptGOP¡­ https://t.co/lzUI3uW09H",FALSE,1,NA,2020-10-03 23:59:23,TRUE,NA,"1312542798193856513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrainMomma",1,FALSE,FALSE,NA,NA
"5","These fake journalists continue to sell a narrative as opposed to reporting the news. Imagine rioting, looting, bur¡­ https://t.co/FFS3DVZYLj",FALSE,0,NA,2020-10-03 23:59:12,TRUE,NA,"1312542752924729344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HarryCardillo",0,FALSE,FALSE,NA,NA
"6","@RepJohnYarmuth's parting words to #KYD2020: ""Keep the faith and... Get out and work for your local candidates beca¡­ https://t.co/czAs4BW5iQ",FALSE,2,"RepJohnYarmuth",2020-10-03 23:59:05,TRUE,NA,"1312542720565694470","384913290","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KyYoungDems",0,FALSE,FALSE,NA,NA
"7","A house divided #Election2020 https://t.co/vyNzuLpG45",FALSE,4,NA,2020-10-03 23:58:33,FALSE,NA,"1312542589741142022",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dillonmcgowan46",0,FALSE,FALSE,NA,NA
"8","Dear social media apps where is the button for I have been registered to vote since I was 18 at. I registered in my¡­ https://t.co/omEj3XQiWE",FALSE,0,NA,2020-10-03 23:58:20,TRUE,NA,"1312542533260652544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","e_lybold",0,FALSE,FALSE,NA,NA
"9","As soon as my ballot arrives, I am watching this ""how-to"" video again, filling  out the ballot, and taking it to a¡­ https://t.co/M6Z9B4Hhsp",FALSE,3,NA,2020-10-03 23:58:15,TRUE,NA,"1312542514361049088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","feliciajsteele",1,FALSE,FALSE,NA,NA
"10","Renowned director @alexgibneyfilm has a new documentary out about the #TrumpAdministration's response to #COVID19.¡­ https://t.co/BeRu5f7Li9",FALSE,1,NA,2020-10-03 23:57:39,TRUE,NA,"1312542360518029312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","montanotx",0,FALSE,FALSE,NA,NA
