"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","This is accurate. #TrumpPence2020 #SocialismKills https://t.co/eGu0EIUMG2",FALSE,1,NA,2020-10-20 23:59:49,FALSE,NA,"1318703499350282248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realrichardf",0,FALSE,FALSE,NA,NA
"2","@realDonaldTrump FINALLY PLAYED FOOTAGE OF @JoeBiden AND @KamalaHarris STATING THEY WILL BAN FRACKING ON HUGE SCREE¡­ https://t.co/MaTXVc7aA6",FALSE,0,"realDonaldTrump",2020-10-20 23:59:45,TRUE,NA,"1318703483604840448","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmartConsrvtive",1,FALSE,FALSE,NA,NA
"3","If #Trump isn¡¯t so weak he gets chased out of a room by #LeslieStahl, can you imagine what #Putin does to him?¡­ https://t.co/5Mi6bxpMxa",FALSE,0,NA,2020-10-20 23:59:40,TRUE,NA,"1318703463484841984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbmEsq",0,FALSE,FALSE,NA,NA
"4","Only when it's convenient?

When do scientist say life begins?

How many genders do scientist say exist?

I thought¡­ https://t.co/4mKGiIixAY",FALSE,1,NA,2020-10-20 23:59:10,TRUE,NA,"1318703337450110982",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","realJoeUSA",0,FALSE,FALSE,NA,NA
"5","@nytimes Well I don¡¯t support him #TrumpPence2020<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>",FALSE,4,"nytimes",2020-10-20 23:59:06,FALSE,"1318557614008115204","1318703319074865152","807095","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbamaggiebuddy",0,FALSE,FALSE,NA,NA
"6","@JoeBiden under age girls??  @KamalaHarris Are you going to pretend to be a voice for women &amp; young girls or ignore¡­ https://t.co/kShdkfU0xe",FALSE,0,"JoeBiden",2020-10-20 23:58:56,TRUE,NA,"1318703278826422273","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunnykissedmuse",0,FALSE,FALSE,NA,NA
"7","1973. Biden enters politics
1974-2019 Biden does nothing to fix America 

2020. Now he¡¯s ready to fix America.¡­ https://t.co/Zr1Q2VDIbG",FALSE,0,NA,2020-10-20 23:58:53,TRUE,NA,"1318703264930607110",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alpha_Charlie__",0,FALSE,FALSE,NA,NA
"8","If you vote for even one Democrat this election consider yourself an enabler!!! #VoteRepublican #TrumpPence2020",FALSE,0,NA,2020-10-20 23:58:47,FALSE,NA,"1318703241773916162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WindyM97563972",0,FALSE,FALSE,NA,NA
"9","Absolutely true, imagine how much more he could accomplish!!! <U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8> #TrumpPence2020 #4MoreYears¡­ https://t.co/HPZfoCTy40",FALSE,0,NA,2020-10-20 23:58:43,TRUE,NA,"1318703222303973387",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsZM07",0,FALSE,FALSE,NA,NA
"10","FRACKING IS NOT JOE BIDEN'S ONLY PROBLEM. HE HAS A NEW PROBLEM NOW:

""THE LAPTOP FROM HELL"".

~DJT~<U+0001F601>
#Vote2020 
#TrumpPence2020",FALSE,1,NA,2020-10-20 23:58:21,FALSE,NA,"1318703131421794309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GodChoseDJT",1,FALSE,FALSE,NA,NA
