"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Thank you fellow Patriots! #VoteRedToSaveAmerica #TrumpPence2020 https://t.co/JsEOSIq3hZ",FALSE,1,NA,2020-10-31 23:57:34,FALSE,NA,"1322689202648190983",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebandJimT",0,FALSE,FALSE,NA,NA
"2","@jaketapper @Justin_G0rd0n Hilarious <U+0001F606> WE ARE DEFINITELY VOTING FOR THE STRONG REPUBLICANS &amp; @realDonaldTrump NOT T¡­ https://t.co/Qc82NukZ0u",FALSE,4,"jaketapper",2020-10-31 23:55:32,TRUE,"1322564436914249730","1322688690532081664","14529929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErinMH90",0,FALSE,FALSE,NA,NA
"3","@jaketapper Hilarious <U+0001F606> WE ARE DEFINITELY VOTING FOR THE STRONG REPUBLICANS &amp; @realDonaldTrump NOT THE CORRUPT HATE¡­ https://t.co/UxkOhryKtI",FALSE,1,"jaketapper",2020-10-31 23:55:01,TRUE,"1322563476146053120","1322688557853671424","14529929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErinMH90",0,FALSE,FALSE,NA,NA
"4","<U+0001F383>4th #PresidentTrump #MAGArally in #MontoursvillePA, #TrumpPence2020 https://t.co/DfVbAb20Ur",FALSE,0,NA,2020-10-31 23:54:39,FALSE,NA,"1322688468250775553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","catenasart",0,FALSE,FALSE,NA,NA
"5","@jaketapper Hilarious <U+0001F606> WE ARE DEFINITELY VOTING FOR THE STRONG REPUBLICANS &amp; @realDonaldTrump NOT THE CORRUPT HATE¡­ https://t.co/bl07pMlhGU",FALSE,0,"jaketapper",2020-10-31 23:54:27,TRUE,"1322563183899533312","1322688417470230532","14529929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErinMH90",0,FALSE,FALSE,NA,NA
"6","#TrumpPence2020 Trump voters Vote early, don't wait for E DAY, lines &amp; weather may be bad. AND DON'T BELIEVE the po¡­ https://t.co/i3cNcBQZbW",FALSE,0,NA,2020-10-31 23:50:38,TRUE,NA,"1322687454202286081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PrimeDirective6",0,FALSE,FALSE,NA,NA
"7","Since #CrookedJoeBiden been on rally, he's made 25k lies. 
What a #FrackinLiar 

#BidenCrimeFamiIy #WheresHunter¡­ https://t.co/ZmTGZfRN63",FALSE,1,NA,2020-10-31 23:50:15,TRUE,NA,"1322687359289331713",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GenZodx",1,FALSE,FALSE,NA,NA
"8","We are PAST the START! 

We are PAST the LAUNCH! 

We are PAST the ROLL OUT!! 

We are PAST MAX QUE!!!!! 

We are P¡­ https://t.co/Iy6JLOH1gl",FALSE,1,"breachdoctrine",2020-10-31 23:50:07,TRUE,"1322685065588019202","1322687326951231489","825509722350551040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breachdoctrine",1,FALSE,FALSE,NA,NA
"9","The 2020 Election Won¡¯t Decide Everything https://t.co/bpePc9ZScX #2020Elections #BidenHarris2020 #TrumpPence2020¡­ https://t.co/5rPT2gqkKx",FALSE,4,NA,2020-10-31 23:49:24,TRUE,NA,"1322687147619491840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrBreHaizlip",0,FALSE,FALSE,NA,NA
"10","@Cernovich All it does is suppress the liberal vote, just like 2016!  #VoteTrump2020 #Trump2020LandslideVictory #TrumpPence2020",FALSE,0,"Cernovich",2020-10-31 23:49:10,FALSE,"1322684159026843650","1322687085757739008","358545917","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JO87506789",0,FALSE,FALSE,NA,NA
