"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Joe Biden and Kamala Harris both flew on flights with people who tested positive for #Covid19
Url:¡­ https://t.co/pgJ8ceOoch",FALSE,0,NA,2020-10-15 23:59:58,TRUE,NA,"1316891600723701761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newslyticsapp",1,FALSE,FALSE,NA,NA
"2","@ToniKiss @politico @GOP I believe they are.  <U+0001F92C> 

<U+0001F449><U+0001F3FC> Everyone please! - Put down your Twitter feed, wine and cat so¡­ https://t.co/iuTE0miuM1",FALSE,0,"ToniKiss",2020-10-15 23:59:46,TRUE,"1316826459713998851","1316891546839621632","20387833","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WasabiDoobie",0,FALSE,FALSE,NA,NA
"3","Who¡¯s about to watch the next President of the United States, Joe Biden on ABC?
#BidenHarris2020",FALSE,3,NA,2020-10-15 23:59:36,FALSE,NA,"1316891507606114309",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joycethodges",0,FALSE,FALSE,NA,NA
"4","Let¡¯s do this Ladies!<U+0001F499> @mjhegar @wendydavis @KamalaHarris #VOTE<U+00A0>#TurnTexasBlue <U+0001F499> #EarlyVotingTexas #VoteBlueTexas <U+0001F499>¡­ https://t.co/ZW1O1UBICD",FALSE,1,NA,2020-10-15 23:59:35,TRUE,NA,"1316891503621525504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","violetesq",0,FALSE,FALSE,NA,NA
"5","@JoeBiden @ABC Let's go, Joe!! Standing proud with you!  #BidenHarris2020",FALSE,1,"JoeBiden",2020-10-15 23:59:35,FALSE,"1316888334594007040","1316891501138309122","939091","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NaomiGoldman14",0,FALSE,FALSE,NA,NA
"6","@Farmboy1972 @funder #BidenHarris2020 isn't #Hillary.

#TraitorTrump has lost the over-60 crowd who can't hug their¡­ https://t.co/RnZdO9enlP",FALSE,0,"Farmboy1972",2020-10-15 23:59:22,TRUE,"1316839492376956928","1316891447841402885","2675562445","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","timdooling",0,FALSE,FALSE,NA,NA
"7","Here's the thing

Why do ppl watch pursuits
They don't want ppl driving tht way

Why do ppl watch coverage of wildf¡­ https://t.co/rxOzNKY31s",FALSE,1,NA,2020-10-15 23:59:21,TRUE,NA,"1316891442065764352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DuarteFranch",1,FALSE,FALSE,NA,NA
"8","Turning tonight¡¯s #BidenTownHall on every <U+0001F4FA> in this house.... we want them to have the highest ratings #Vote #BidenHarris2020 #TheReidOut",FALSE,2,NA,2020-10-15 23:59:15,FALSE,NA,"1316891419471187968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LibraAbsolut",1,FALSE,FALSE,NA,NA
"9","My wife doing the @KamalaHarris on her way to vote. @justjoan64 #BidenHarris2020 https://t.co/WfHOvTkSHX",FALSE,0,NA,2020-10-15 23:59:13,FALSE,NA,"1316891410688364545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CkGreen4",0,FALSE,FALSE,NA,NA
"10","Streaming Joe Biden's Town Hall at https://t.co/RXrol9UvWE

#BidenTownHall #BidenHarris2020",FALSE,0,NA,2020-10-15 23:59:04,FALSE,NA,"1316891374445195264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KimberlyJPI",0,FALSE,FALSE,NA,NA
"11","@RexChapman @ananavarro @ABC I'm an adjunct professor who cares for her students. I want them to have a future. I w¡­ https://t.co/U6hN9yuOCh",FALSE,2,"RexChapman",2020-10-15 23:59:01,TRUE,NA,"1316891361866600448","324703658","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DJF1010",0,FALSE,FALSE,NA,NA
