"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@realDonaldTrump Prayers for your quick recover Mr. President.

#Trump2020 #TrumpPence2020 https://t.co/3DryWNw99r",FALSE,0,"realDonaldTrump",2020-10-02 23:59:06,FALSE,"1312158400352972800","1312180336609042433","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NikunjPatel156",0,FALSE,FALSE,NA,NA
"2","Praying for @realDonaldTrump(@POTUS)and @FLOTUS that they have a swift recovery from COVID-19. #MAGA¡­ https://t.co/OPKVxa9AR7",FALSE,0,NA,2020-10-02 23:56:24,TRUE,NA,"1312179657056219136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moro9818",0,FALSE,FALSE,NA,NA
"3","Get well Mr. @realDonaldTrump and Mrs. @FLOTUS <U+2764><U+0001F1FA><U+0001F1F2> We Love You! #4MoreYears #Trump2020 #TrumpPence2020 https://t.co/Vwd0uuAljd",FALSE,2,NA,2020-10-02 23:53:32,FALSE,NA,"1312178937385029632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","igobyscooter",0,FALSE,FALSE,NA,NA
"4","@JoeBiden He built the wall.  #VoteInPerson #TrumpPence2020. #VoteRed2020",FALSE,2,"JoeBiden",2020-10-02 23:52:17,FALSE,"1311137440334192640","1312178624246607872","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdv92",0,FALSE,FALSE,NA,NA
"5","i like this one #MAGA2020 #TrumpPence2020 #VoteRed #VoteBiden #VoteHimOut #VoteBlueToEndThisNightmare¡­ https://t.co/Zk8MCRHvCb",FALSE,0,NA,2020-10-02 23:44:00,TRUE,NA,"1312176536963829762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","queenisis45678",0,FALSE,FALSE,NA,NA
"6","Heartbreaking . . . President Trump and First Lady are fighters. Praying for their quick recovery. #TrumpPence2020¡­ https://t.co/8ED28UwAkt",FALSE,0,NA,2020-10-02 23:41:58,TRUE,NA,"1312176025791426560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaneFusello",0,FALSE,FALSE,NA,NA
"7","@Sundncefn @TinRepublicOfTX @POTUS Yes they will pay.  #VoteInPerson. #VoteRed2020. #TrumpPence2020",FALSE,0,"Sundncefn",2020-10-02 23:37:36,FALSE,"1312172083468623872","1312174928930590722","830538315036229632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdv92",0,FALSE,FALSE,NA,NA
"8","@Mike_Pence @VP @realDonaldTrump @FLOTUS My prayers not only go out to President Trump and First Lady Melania, but¡­ https://t.co/pOjtp2kqJh",FALSE,0,"Mike_Pence",2020-10-02 23:31:26,TRUE,"1311908650269765638","1312173376278990848","22203756","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","schrantz_pj",0,FALSE,FALSE,NA,NA
"9","@realDonaldTrump You did ! #trumppence2020",FALSE,0,"realDonaldTrump",2020-10-02 23:27:42,FALSE,"1311806882210865152","1312172436981338112","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csmith99535126",0,FALSE,FALSE,NA,NA
"10","@JackPosobiec Expose all the demons and then we extinguish them on Nov 3! #TrumpPence2020",FALSE,4,"JackPosobiec",2020-10-02 23:27:22,FALSE,"1312171624938967042","1312172351002345472","592730371","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kkaymccc",0,FALSE,FALSE,NA,NA
