"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","don't let #AmyConeyBarrett and this con artist @realDonaldTrump mess up your lives!! #BidenHarris2020 https://t.co/yBSGnJvrkb",FALSE,0,NA,2020-09-26 23:59:41,FALSE,NA,"1310006156551581696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ckgthedon",0,FALSE,FALSE,NA,NA
"2","@sarahelizab370 @RadioFreeTom You are missing a huge plus to massive tweeting. The money raised during RBG tweet st¡­ https://t.co/an0b2W1IqV",FALSE,0,"sarahelizab370",2020-09-26 23:59:38,TRUE,"1309956400571756545","1310006144564424705","43500429","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JWalker55555",0,FALSE,FALSE,NA,NA
"3","I can't do four more years of 45 and this Republican administration. I'm voting a blue straight ticket.¡­ https://t.co/eI8bbXwzVD",FALSE,1,NA,2020-09-26 23:59:35,TRUE,NA,"1310006134636503043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tclary1687",1,FALSE,FALSE,NA,NA
"4","@jonlionfineart2 Great <U+0001F3A8> as always! <U+0001F642> And absolutely... #BidenHarris2020",FALSE,0,"jonlionfineart2",2020-09-26 23:59:33,FALSE,"1309879123859451905","1310006124381261824","1217917146421960704","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4TeresaLea",0,FALSE,FALSE,NA,NA
"5","@DanaDelany #republicans view on rape. #VoteHimOut #VoteBlueToEndThisNightmare #VoteLikeYourLifeDependsOnIt¡­ https://t.co/6KJnFKmclL",FALSE,0,"DanaDelany",2020-09-26 23:59:20,TRUE,NA,"1310006068903280645","262041062","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thebeecharmer97",0,FALSE,FALSE,NA,NA
"6","@CNN Even with Trump¡¯s rampant criminality, GOP cohorts still support him, so #Boycott and #VOTE to expel Trump / G¡­ https://t.co/AT5mzp3b5n",FALSE,0,"CNN",2020-09-26 23:59:15,TRUE,"1309991199437139968","1310006047130615808","759251","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","primate7",1,FALSE,FALSE,NA,NA
"7","@NickKristof @TraceyBarnett Here¡¯s one:

Trump is just a giant orange hairball America will have to cough up come J¡­ https://t.co/zWGlcWplHH",FALSE,0,"NickKristof",2020-09-26 23:59:11,TRUE,"1309926942892683266","1310006032127713280","17004618","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RolandKausen",0,FALSE,FALSE,NA,NA
"8","Trump failed miserably. His record speaks for itself. #IMPOTUS is the most dishonest, incompetent, corrupt,¡­ https://t.co/bjWSFzhyAX",FALSE,1,NA,2020-09-26 23:59:07,TRUE,NA,"1310006017367748608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FactsMa96446248",1,FALSE,FALSE,NA,NA
"9","Out here in Trump country, I¡¯m flying the only #BidenForPresident flag I¡¯ve ever seen in real life.
I¡¯ve seen about¡­ https://t.co/EQ4fRKXkqR",FALSE,5,NA,2020-09-26 23:58:44,TRUE,NA,"1310005918206169088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnaMojo",0,FALSE,FALSE,NA,NA
"10","Can you even imagine what happens if Barrett's vote destroys pre-existing conditions during a pandemic? If she empo¡­ https://t.co/7195UXL42X",FALSE,2,NA,2020-09-26 23:58:27,TRUE,NA,"1310005846013882369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","carybrothers",0,FALSE,FALSE,NA,NA
"11","SHOW #39 - YOUR VOTE MAKES A DIFFERENCE https://t.co/QkyVHAbSxa Presidential Debates begin on Tuesday! College Stud¡­ https://t.co/dSMidJOwDM",FALSE,1,NA,2020-09-26 23:58:24,TRUE,NA,"1310005837109358593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CulturalRights1",0,FALSE,FALSE,NA,NA
"12","#Vote
#BidenHarris2020 like your life depends upon it.
Because it does!  Pass it on! https://t.co/dRlOQtwgty",FALSE,12,NA,2020-09-26 23:58:24,FALSE,NA,"1310005833477115909",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SisterhoodTribe",6,FALSE,FALSE,NA,NA
