"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@StephenFarris13 @donwinslow @MariaBartiromo They'll have to go back reporting about tan suits, salutes with coffee¡­ https://t.co/wgMuRh9PDp",FALSE,3,"StephenFarris13",2020-10-18 23:59:59,TRUE,"1317977921135513600","1317978767592218625","1075890500048220160","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pbb_louie",0,FALSE,FALSE,NA,NA
"2","@RedTRaccoon My daughter and I are 2 of the nearly half a million absentee voters in NC. We voted last month #BidenHarris2020",FALSE,9,"RedTRaccoon",2020-10-18 23:59:47,FALSE,"1317976852196134913","1317978716178403328","825518870421180416","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highlandgirl65",0,FALSE,FALSE,NA,NA
"3","@RepsForBiden What does HE see?

#TrumpIsAPredator 

#BidenHarris2020 <U+0001F1FA><U+0001F1F8>
@ProjectLincoln @Eleven_Films @madrid_mike¡­ https://t.co/rh2IouwBsI",FALSE,0,"RepsForBiden",2020-10-18 23:59:46,TRUE,"1317972893180088321","1317978712336404480","1221462414744596483","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BreatheBiden20",0,FALSE,FALSE,NA,NA
"4","45 is gonna be like the 13th floor of an elevator -
44 46 parents will pass it down to progeny that we just don't d¡­ https://t.co/tA8foFlKMB",FALSE,1,"theothernina",2020-10-18 23:59:45,TRUE,"1317977782891282432","1317978706447650817","1285252051258220545","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theothernina",1,FALSE,FALSE,NA,NA
"5","How could you not want this man to be your president?  #Biden2020 #BidenHarris2020 https://t.co/KuYEPE5LZ6",FALSE,1,NA,2020-10-18 23:59:39,FALSE,NA,"1317978683114721280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoMaReen",0,FALSE,FALSE,NA,NA
"6","Barry McGuire - Eve Of Destruction https://t.co/jDGutPKHvH via @YouTube 

#Vote 
#BidenHarris2020",FALSE,0,NA,2020-10-18 23:59:30,FALSE,NA,"1317978643637932033",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ballpark_frank",0,FALSE,FALSE,NA,NA
"7","@DrBiden Voting in Florida for @JoeBiden. #AmericaNeedsHealthcare #BidenHarris2020 #bluewave",FALSE,0,"DrBiden",2020-10-18 23:59:29,FALSE,"1317892881571598343","1317978639368114176","821784477076750338","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunday_breezin",0,FALSE,FALSE,NA,NA
"8","The ones I keep seeing in my area say ""NO MORE BULLSHIT""... Those are actually anti-Trump right? #BidenHarris2020 https://t.co/8pCe4MNHHn",FALSE,0,NA,2020-10-18 23:59:18,FALSE,NA,"1317978593214013440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BusterKnuttz",0,FALSE,FALSE,NA,NA
"9","If he listened to science we'd be New Zealand. #VoteHimOut 
#BidenHarris2020 #Vote https://t.co/MtK7PMaICc",FALSE,3,NA,2020-10-18 23:59:14,FALSE,NA,"1317978579217620993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jodimasters",1,FALSE,FALSE,NA,NA
"10","@tedcruz Yes I agree with @HillaryClinton. Yes you are a deplorable. No I am not rich. Yes you¡¯ve treated us bad an¡­ https://t.co/HWwJPh5fWD",FALSE,0,"tedcruz",2020-10-18 23:59:13,TRUE,"1317911427957559302","1317978572951269382","23022687","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kate9675",0,FALSE,FALSE,NA,NA
