"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","¡°Lord lead me in this election cause ain¡¯t none of it decent or in order.¡± - @abkgardner 

Listen to my thoughts on¡­ https://t.co/Y7NIENnPgI",FALSE,1,NA,2020-10-18 23:59:56,TRUE,NA,"1317978752958300162",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agstruthpodcast",2,FALSE,FALSE,NA,NA
"2","@FBI @DevinCow @CISAgov You might want to let Donald Trump know about this! He's a election disinformation super sp¡­ https://t.co/71atYswpXn",FALSE,2,"FBI",2020-10-18 23:59:35,TRUE,"1317104413132152833","1317978664013881345","17629860","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MikeBaptiste1",1,FALSE,FALSE,NA,NA
"3","In closing @LesleyRStahl promises both @realDonaldTrump &amp; @JoeBiden will sit down for @60Minutes interviews with le¡­ https://t.co/PPHc6xCemP",FALSE,1,NA,2020-10-18 23:59:34,TRUE,NA,"1317978662747201536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phuffdaddy",0,FALSE,FALSE,NA,NA
"4","@springsteen @MrTommyLand

I hear Iran is lovely this time of year...

#Trump2020
#Election2020¡­ https://t.co/FlweGMsBCd",FALSE,0,"springsteen",2020-10-18 23:59:31,TRUE,NA,"1317978650332069888","43383705","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IrinaComer",0,FALSE,FALSE,NA,NA
"5","Mike G. and Philly Chris visit a pop-up Trump 2020 store and rally in Pennsylvania. 

Don't forget to tune-in to Mi¡­ https://t.co/23Ae6bTtzT",FALSE,0,NA,2020-10-18 23:59:07,TRUE,NA,"1317978546732748802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RadioMikeG",0,FALSE,FALSE,NA,NA
"6","Some voters are dropping their ballots early even on an overcast Sunday afternoon. #Vote #Election2020 #OregonVotes¡­ https://t.co/HcgNRcN1CD",FALSE,11,NA,2020-10-18 23:58:51,TRUE,NA,"1317978481565650944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Matt_KOIN",2,FALSE,FALSE,NA,NA
"7","I¡¯m seriously not looking forward to November 3. #Election2020",FALSE,9,NA,2020-10-18 23:58:40,FALSE,NA,"1317978434556071937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonnaLynnNH",0,FALSE,FALSE,NA,NA
"8","The MOMENTUM is building. #Trump2020 #Trump2020 #Election2020 https://t.co/ovZlhrWLw3",FALSE,0,NA,2020-10-18 23:58:31,FALSE,NA,"1317978398900293637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanVForbes",0,FALSE,FALSE,NA,NA
"9","@DonJBacon Completely false. They¡¯re just tactics from a guy who¡¯s losing the race. #NE02 #VoteForKara #Election2020",FALSE,7,"DonJBacon",2020-10-18 23:58:19,FALSE,"1317977099551072259","1317978345267748867","3109108467","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HastingsDem",0,FALSE,FALSE,NA,NA
"10","This is their plan.#Election2020 https://t.co/aXimF4q4xq",FALSE,0,NA,2020-10-18 23:57:57,FALSE,NA,"1317978253999497216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whatevaGeoffrey",0,FALSE,FALSE,NA,NA
"11","Election season is officially over for .@Copapod and I. We dropped off our ballots at the drop box earlier today.¡­ https://t.co/5g3goUtPjW",FALSE,4,NA,2020-10-18 23:57:24,TRUE,NA,"1317978115696570369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bdf2",0,FALSE,FALSE,NA,NA
"12","I don't give a flying F**K about being  ""Presedential"" 

Give me someone real, flaws and all, who takes care of the¡­ https://t.co/tL70KM8ZbP",FALSE,0,NA,2020-10-18 23:57:20,TRUE,NA,"1317978099968053250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A_M_Washington",0,FALSE,FALSE,NA,NA
"13","Over 3.5 million vote-by-mail ballots returned as of this morning. VBM returns (as reported by county elections off¡­ https://t.co/PDFqRu6QCO",FALSE,10,NA,2020-10-18 23:56:34,TRUE,NA,"1317977907285827584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sam_Mahood",3,FALSE,FALSE,NA,NA
"14","Silent Majority = #Trump2020Landslide 

'The Democratic party left us': how rural Minnesota is making the switch to¡­ https://t.co/wwJCZxm0KL",FALSE,9,NA,2020-10-18 23:56:12,TRUE,NA,"1317977814323417093",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SpeakerTimJones",5,FALSE,FALSE,NA,NA
"15","Latest polls calculations give Trump only just over a 15pc chance of winning. Pollsters say very few voters are und¡­ https://t.co/dXQQ69Unci",FALSE,0,NA,2020-10-18 23:56:01,TRUE,NA,"1317977766835474432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","barneytrout1",0,FALSE,FALSE,NA,NA
"16","¡°Truth over Facts¡±... Asinine Statement! <U+0001F602><U+0001F602><U+0001F602> 
¡°Truth over Lies¡±...    Says pathological liar! <U+0001F602><U+0001F602><U+0001F602>
  Trump<U+0001F1FA><U+0001F1F8> over Bi¡­ https://t.co/C4kV9JgHZp",FALSE,0,NA,2020-10-18 23:55:59,TRUE,NA,"1317977761005395968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CommonSense_360",0,FALSE,FALSE,NA,NA
"17","I¡¯m pretty confident this is the most important election in our lifetime so far with so much on the line.  Get out¡­ https://t.co/tR1ul0tPkU",FALSE,4,NA,2020-10-18 23:55:53,TRUE,NA,"1317977734929403905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StantonHunter_",0,FALSE,FALSE,NA,NA
"18","Three cheers to the @USPS ! <U+0001F389> <U+270C><U+0001F3FD>#Election2020  #ElectionDay #Vote  #MailInBallots https://t.co/A9zJw7ngFy",FALSE,0,NA,2020-10-18 23:55:42,FALSE,NA,"1317977689173708800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newyorker9_28",0,FALSE,FALSE,NA,NA
"19","We¡¯re with you, @DeFazio4Oregon.  Thank you for leading #Oregon¡¯s recovery and fighting back against extremism.¡­ https://t.co/ywPvn8kjkp",FALSE,6,NA,2020-10-18 23:55:34,TRUE,NA,"1317977655749144576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ORIndependent",1,FALSE,FALSE,NA,NA
"20","What #China leashed upon the world is nothing short of a biological attack, most likely aimed at the United States¡­ https://t.co/V0lfVdmbMm",FALSE,0,NA,2020-10-18 23:55:25,TRUE,NA,"1317977616599711744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bourbonlover85",0,FALSE,FALSE,NA,NA
