"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Biden campaigns in red state Ohio, hoping to expand battleground map https://t.co/JDxcp5ZzDt #BidenHarris2020 #Ohio",FALSE,0,NA,2020-10-12 23:59:59,FALSE,NA,"1315804440365068291",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","drummike2012",0,FALSE,FALSE,NA,NA
"2","@realDonaldTrump I voted.  For #BidenHarris2020 https://t.co/LETdhggFdq",FALSE,0,"realDonaldTrump",2020-10-12 23:59:59,FALSE,"1315779944002199552","1315804439836536833","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wearadamnmask2",0,FALSE,FALSE,NA,NA
"3","Stocks are actually not the economy anymore than yacht sales are. They are a way for rich people with disposable in¡­ https://t.co/DQFRA250vx",FALSE,0,NA,2020-10-12 23:59:57,TRUE,NA,"1315804432974536704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GratitudeDude11",0,FALSE,FALSE,NA,NA
"4","Puggle service announcement...mask up! <U+0001F1FA><U+0001F1F8><U+0001F436><U+0001F1FA><U+0001F1F8> #chooseyourhumanswisely #Biden2020 #BidenHarris2020 #VoteBiden https://t.co/O2aWT21QvC",FALSE,0,NA,2020-10-12 23:59:52,FALSE,NA,"1315804410916802560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vallee0901",0,FALSE,FALSE,NA,NA
"5","@KimberlyforIowa Voted #BidenHarris2020 last friday in Southwest Pa !!",FALSE,0,"KimberlyforIowa",2020-10-12 23:59:52,FALSE,"1315772025827401729","1315804409557913608","1099888301736165376","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","clisarun",0,FALSE,FALSE,NA,NA
"6","@realDonaldTrump Except you¡¯re 4.5 pts behind in Florida. Granted it¡¯s a toss up, but we are working against you. Y¡­ https://t.co/64apSiWgXM",FALSE,0,"realDonaldTrump",2020-10-12 23:59:47,TRUE,"1315778779097100289","1315804389706215435","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CNarrativist",0,FALSE,FALSE,NA,NA
"7","Got someone at the 5k limit who needs help, resisters. #BlueWave2020 #BidenHarris2020 #StrongerTogether¡­ https://t.co/cMYacK7iXV",FALSE,0,NA,2020-10-12 23:59:46,TRUE,NA,"1315804386120040450",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pinata1138",0,FALSE,FALSE,NA,NA
"8","Don¡¯t rely on the polls! #Vote #VoteBlue #BidenHarris2020 https://t.co/Zj8mGKkT2F",FALSE,0,NA,2020-10-12 23:59:46,FALSE,NA,"1315804384283054080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zackrv123",0,FALSE,FALSE,NA,NA
"9","Such a hard choice. #VoteBiden #BidenHarris2020 #VoteBlueToEndThisNightmare https://t.co/zTKZEhrIOE",FALSE,0,NA,2020-10-12 23:59:44,FALSE,NA,"1315804375214891010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamie_L_Mueller",0,FALSE,FALSE,NA,NA
"10","Already did! #IVoted #vote #BidenHarris2020 https://t.co/pctqxe1Quz",FALSE,0,NA,2020-10-12 23:59:43,FALSE,NA,"1315804371444064257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SassyNeveragain",0,FALSE,FALSE,NA,NA
