"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@CoachFelecia Major contradiction within this Republican fanboy taunt

Republicans would love a candidate tough on¡­ https://t.co/9F2wfCMoRo",FALSE,0,"CoachFelecia",2020-10-27 23:59:58,TRUE,"1321238799821774848","1321240254196649985","1013839896392290304","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SurlyBull",0,FALSE,FALSE,NA,NA
"2","¡°3 points up in Michigan¡± as true as ¡°health care plan is coming.¡± #Election2020 https://t.co/4yIkvuVPeM https://t.co/tmlApQBjWg",FALSE,0,NA,2020-10-27 23:59:49,FALSE,NA,"1321240216800296965",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ptook86",0,FALSE,FALSE,NA,NA
"3","I loved watching @RealLyndaCarter back in the day as #WonderWoman  #funtimes  #VoteBlue  #Vote2020 #BidenHarris2020¡­ https://t.co/fWU8Pe4kUo",FALSE,0,NA,2020-10-27 23:59:47,TRUE,NA,"1321240207858016258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MsSophiaStyles",0,FALSE,FALSE,NA,NA
"4","If #Trump loses the #Election2020, the day after inauguration everyone in #America should ""unfollow""¡­ https://t.co/bTaDST2AFM",FALSE,0,NA,2020-10-27 23:59:46,TRUE,NA,"1321240201381974018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StenadDrake",0,FALSE,FALSE,NA,NA
"5","8 more days before #Elections2020 40% of 2016's turnout have already turned in their #MailInBallots We can up that¡­ https://t.co/hOlMqgTHxl",FALSE,2,NA,2020-10-27 23:59:44,TRUE,NA,"1321240196512296960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LWVSNV",1,FALSE,FALSE,NA,NA
"6","#Election2020
#RollinsLies<U+2639><U+FE0F>
#BrookeRollins IF there IS
$300,000,000 BILLION
AVAILABLE WHY DOES
#NOT
#McConnell or¡­ https://t.co/kyhxazR58U",FALSE,0,NA,2020-10-27 23:59:29,TRUE,NA,"1321240132184399879",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chuck337100",0,FALSE,FALSE,NA,NA
"7","Yo did Mexico ever pay for that ¡°wall¡±??? #Election2020  #ElectionDay  I need to see a receipt b4 I vote....",FALSE,0,NA,2020-10-27 23:59:25,FALSE,NA,"1321240113419046913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GorillazHigh",0,FALSE,FALSE,NA,NA
"8","Just watch come a few days after the #Election2020 we won't here much about #COVID19. And all this lock down will miraculously go away.",FALSE,0,NA,2020-10-27 23:59:20,FALSE,NA,"1321240094968291330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marian4498",0,FALSE,FALSE,NA,NA
"9","An interesting Google trend today ""can I change my vote?"" #Election2020 #VOTE https://t.co/QOMvq1qvtP",FALSE,1,NA,2020-10-27 23:59:16,FALSE,NA,"1321240077796843522",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrianBranam",0,FALSE,FALSE,NA,NA
"10","It appears that whatever luck #America has regularly enjoyed has now run out since our worst president holds the of¡­ https://t.co/q3jEQP9Rnc",FALSE,1,NA,2020-10-27 23:59:15,TRUE,NA,"1321240072662859779",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","johnnyh92539958",1,FALSE,FALSE,NA,NA
"11","The White Extremist Group Patriot Front Is Preparing For A World After Donald Trump 
#Election2020 #ElectionDay https://t.co/mPemDNxv3V",FALSE,0,NA,2020-10-27 23:59:12,FALSE,NA,"1321240059073515520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvanRedondo__",0,FALSE,FALSE,NA,NA
"12","Here are some of the 538 forecasts we could be looking at before we go to bed #Election2020 
If the polls are right¡­ https://t.co/s34kjztT4x",FALSE,0,"ThePolicyCat",2020-10-27 23:59:10,TRUE,"1321240042354970624","1321240053402628097","1192974855886528512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThePolicyCat",0,FALSE,FALSE,NA,NA
