"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","scary that @FBI had laptop since Dec 2019 feels like @Comey in 2016 but also rings of 'The Naked Communist'... #35¡­ https://t.co/kH80qPm6jR",FALSE,1,NA,2020-10-15 23:59:58,TRUE,NA,"1316891599876608000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gvb7862",1,FALSE,FALSE,NA,NA
"2","Remember when 215,000+ Americans died and Democrats pretended it was no big deal? Me neither. 

It didn¡¯t have to b¡­ https://t.co/2887rvMzbp",FALSE,1,NA,2020-10-15 23:59:54,TRUE,NA,"1316891581622808576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mcleod",0,FALSE,FALSE,NA,NA
"3","Who are you watching tonight? #Election2020 #IAmUp",FALSE,3,NA,2020-10-15 23:59:27,FALSE,NA,"1316891469454729217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaraSewellTV",1,FALSE,FALSE,NA,NA
"4","I have requested a mail-in ballot in Philadelphia, PA. Weeks ago, I was able to confirm online that the request was¡­ https://t.co/045ZZYEY6l",FALSE,0,NA,2020-10-15 23:59:11,TRUE,NA,"1316891400047370243",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MLInnovations",0,FALSE,FALSE,NA,NA
"5","¡°This effective endorsement of the plot against Whitmer confirms that Trump is still plotting an attempt to ignore¡­ https://t.co/N0eCCjG4wl",FALSE,8,NA,2020-10-15 23:59:04,TRUE,NA,"1316891370787844096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristinaBetinis",0,FALSE,FALSE,NA,NA
"6","Attention no one in my neighborhood has received an absentee ballot!! #Election2020 #stateofOhio #ohio #Biden¡­ https://t.co/wdj8tY7ybK",FALSE,0,NA,2020-10-15 23:59:03,TRUE,NA,"1316891369516994560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","susanhemann",1,FALSE,FALSE,NA,NA
"7","Illinois, Sunday the 18th is the last day to register online to vote.

https://t.co/94RlwZoe1b

#Illinois #Voting¡­ https://t.co/HzlvrZd9wf",FALSE,1,NA,2020-10-15 23:59:00,TRUE,NA,"1316891354438524928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RonaldTooTall",2,FALSE,FALSE,NA,NA
"8","#Judge lifts #Texas governor's order limiting ballot drop boxes to one per county https://t.co/lo4r29UeEI via¡­ https://t.co/bWrThPzCez",FALSE,0,NA,2020-10-15 23:58:50,TRUE,NA,"1316891314227712011",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Trazlersgal",0,FALSE,FALSE,NA,NA
"9","Twitter is #ConspiracyTheory CRAZINESS today.

Bots and Russians and all-sorts at play! <U+0001F928>

Pretty much ALL of it is¡­ https://t.co/SwmNION72i",FALSE,2,NA,2020-10-15 23:58:38,TRUE,NA,"1316891261681491969",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","badmovieman",0,FALSE,FALSE,NA,NA
"10","I¡¯m certainly praying but not holding my breath that we wont have lawsuits and bullshit over #Election2020 ..... th¡­ https://t.co/ie2VXSWjR7",FALSE,2,NA,2020-10-15 23:58:20,TRUE,NA,"1316891186221715456",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LibraAbsolut",0,FALSE,FALSE,NA,NA
