"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","I have started to pace around the apartment to expend nervous energy. 2020 was not the year to give up drinking! #BidenHarris2020",FALSE,2,NA,2020-11-03 23:59:59,FALSE,NA,"1323776972514877442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stacyritter",0,FALSE,FALSE,NA,NA
"2","Heading into the home stretch. #BidenHarris2020 @JoeBiden &amp;  @KamalaHarris Let's bring this home <U+0001F44A> #ElectionDay2020¡­ https://t.co/BKqsLDOnIU",FALSE,0,NA,2020-11-03 23:59:59,TRUE,NA,"1323776972275724290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CRDCNYC",1,FALSE,FALSE,NA,NA
"3","Who do you guys think is gonna win? #Election2020 #ElectionNight #BidenHarrisToEndThisNightmare #BidenHarris2020¡­ https://t.co/5ZH7QA8WRZ",FALSE,0,NA,2020-11-03 23:59:58,TRUE,NA,"1323776966378557440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jennabuckley_",0,FALSE,FALSE,NA,NA
"4","United States of America deserves a brighter better future! <U+0001F1FA><U+0001F1F8> 

#BidenHarris2020",FALSE,8,NA,2020-11-03 23:59:57,FALSE,NA,"1323776964465815552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deoenalpe_phl",0,FALSE,FALSE,NA,NA
"5","we ready! #BidenHarris2020 #ElectionNight https://t.co/C8jN4Yh8Hg",FALSE,0,NA,2020-11-03 23:59:57,FALSE,NA,"1323776962712784896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sidluvscats",0,FALSE,FALSE,NA,NA
"6","...The YOUNG ARIZONAN FIRST TIME VOTERS are coming out in droves! <U+0001F5F3>#BidenHarris2020 #ElectionDay2020 #BlueWave",FALSE,0,"JSASU86",2020-11-03 23:59:56,FALSE,"1323776957499076609","1323776958358986752","1279280691088289793","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JSASU86",0,FALSE,FALSE,NA,NA
"7","Watching @PhilRosenthal and drinking a beer to fend off the election anxiety #SomebodyFeedPhil #DumpTrump #BidenHarris2020",FALSE,3,NA,2020-11-03 23:59:55,FALSE,NA,"1323776957247488000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gollybass",0,FALSE,FALSE,NA,NA
"8","<U+0001F447> .. Hope #Foxnews behaves .. Already they are accusing Leftires for a stores being boarded up! It is the Proud boy¡­ https://t.co/Pq8VVwJyUb",FALSE,0,NA,2020-11-03 23:59:55,TRUE,NA,"1323776955825725443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LethimTakeFifth",0,FALSE,FALSE,NA,NA
"9","I haven't been so nervous since my PhD exam ... 
#BidenHarris2020",FALSE,6,NA,2020-11-03 23:59:55,FALSE,NA,"1323776955158847488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","girl_in_Germany",0,FALSE,FALSE,NA,NA
"10","Trying to toast @SharonMTemple after we opened the wine:
A: So what should we toast?
S: Ummm
A: ¡°Hope this doesn¡¯t¡­ https://t.co/uiVeYjLiSW",FALSE,0,NA,2020-11-03 23:59:55,TRUE,NA,"1323776954005409792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anktangle",0,FALSE,FALSE,NA,NA
