"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@Thomas1774Paine Rob Reiner was a MEATHEAD 50 YRS AGO, an NOTHING HAS CHANGED
AS Paul Simon once sang ¡° STILL A MEA¡­ https://t.co/m8IJefIaga",FALSE,0,"Thomas1774Paine",2020-09-21 23:58:24,TRUE,"1308190534142439425","1308193896560832524","275276082","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Phillygp17G",0,FALSE,FALSE,NA,NA
"2","@RealJamesWoods #DontMakeEyeContact
Did he curse at them and remind them that he doesn't work for them, too?¡­ https://t.co/OP5dwgtSsw",FALSE,0,"RealJamesWoods",2020-09-21 23:58:05,TRUE,"1308188020613365761","1308193818160902145","78523300","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WTM969",0,FALSE,FALSE,NA,NA
"3","@jeneps Did he curse at them and remind them that he doesn't work for them, too? #JoeHiden loves Union ... votes.¡­ https://t.co/kmOlvRLeft",FALSE,0,"jeneps",2020-09-21 23:57:05,TRUE,"1308118003217825793","1308193566385209344","45399148","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WTM969",0,FALSE,FALSE,NA,NA
"4","@WhiteHouse @TimTebow This morning Donald Trump is the President of the United States. Tomarrow too. #KAG2020 #TrumpPence2020",FALSE,1,"WhiteHouse",2020-09-21 23:53:44,FALSE,"1308191327620866048","1308192720712679424","822215673812119553","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisRobinsSr",0,FALSE,FALSE,NA,NA
"5","Oooh! #RBG just schooled the anti-American GOD hating Liberal #Democrats with her wisdom! Take note @SpeakerPelosi¡­ https://t.co/FirFcKw4Wq",FALSE,0,NA,2020-09-21 23:51:05,TRUE,NA,"1308192055005532166",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rumba_cat",0,FALSE,FALSE,NA,NA
"6","Even The Hippies at Woodstock Knew... F#^K Communism. #TrumpPence2020 #Trump2020 #GOP #MAGA2020¡­ https://t.co/mhaBCGTlvL",FALSE,0,NA,2020-09-21 23:50:38,TRUE,NA,"1308191940769386496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DarkWebDJ",0,FALSE,FALSE,NA,NA
"7","@kirstiealley @justcallmepatti We are with you Mr. President! 
#ArmyForTrump
#TrumpPence2020
#PromisesKept¡­ https://t.co/sLOmXxZglk",FALSE,1,"kirstiealley",2020-09-21 23:49:25,TRUE,"1308186946703892483","1308191633914163200","36528126","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kansas4Trump",0,FALSE,FALSE,NA,NA
"8","@amyklobuchar Yes!!!  And Trump President !!!  #FillThatSeat #TrumpPence2020",FALSE,0,"amyklobuchar",2020-09-21 23:48:50,FALSE,"1308149561240813569","1308191488862564353","33537967","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brenda_smith09",0,FALSE,FALSE,NA,NA
"9","President Trump <U+0001F1FA><U+0001F1F8>
#TrumpPence2020 

https://t.co/QzsjHYmch7",FALSE,0,NA,2020-09-21 23:41:31,FALSE,NA,"1308189647537950721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaspberryRose7",0,FALSE,FALSE,NA,NA
"10","U.S. Household Net Worth Hits Highest Level Ever https://t.co/CNkgoOoV5a via @BreitbartNews #ArmyForTrump¡­ https://t.co/Qpyr5uTJEk",FALSE,0,NA,2020-09-21 23:40:02,TRUE,NA,"1308189272986484738",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Kansas4Trump",1,FALSE,FALSE,NA,NA
"11","@realDonaldTrump Watching the event live right now Mr President!!!!! All waiting for you!! #TrumpPence2020",FALSE,1,"realDonaldTrump",2020-09-21 23:39:03,FALSE,"1308182746708271105","1308189027724451841","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luckyladybe67",0,FALSE,FALSE,NA,NA
"12","@RealBrysonGray Is it that easy? Can I get a follow too lol. I blast your music EVERYWHERE! #Trump2020 #TrumpPence2020 <U+0001F1FA><U+0001F1F2>",FALSE,1,"RealBrysonGray",2020-09-21 23:36:18,FALSE,"1308187083970932743","1308188336125771777","2945287090","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","igobyscooter",1,FALSE,FALSE,NA,NA
"13","@BrookeBCNN as a proud Trump supporter I applaud @SenJohnKennedy for calling out @SpeakerPelosi for doing a poor jo¡­ https://t.co/gHvCqOiG2a",FALSE,1,"BrookeBCNN",2020-09-21 23:34:44,TRUE,NA,"1308187938786746368","49204865","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RepMarshall2020",0,FALSE,FALSE,NA,NA
"14","@realDonaldTrump #Trump needs more than just LOYALTY! #TedCruz is someone where even DEEP LOYALTY is useless if you¡­ https://t.co/7NorahvEgU",FALSE,0,"realDonaldTrump",2020-09-21 23:25:05,TRUE,"1308182746708271105","1308185513392824321","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bill_E_Hill",0,FALSE,FALSE,NA,NA
"15","The madness is going to end soon, why, because it has to. #TrumpPence2020",FALSE,0,NA,2020-09-21 23:24:09,FALSE,NA,"1308185277387673600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeanSorge1",0,FALSE,FALSE,NA,NA
"16","@MrMichaelBurkes When I think about it I still get pissed. #TrumpPence2020",FALSE,1,"MrMichaelBurkes",2020-09-21 23:23:16,FALSE,"1308081328206671874","1308185055160872960","199841160","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeanSorge1",0,FALSE,FALSE,NA,NA
"17","@SenSchumer Cry more Chucky #FillTheSeat2020 
#TrumpPence2020 <U+0001F5FD> 
#MakeAmericaGreatAgain <U+0001F1FA><U+0001F1F8> https://t.co/1So7jTQj2I",FALSE,1,"SenSchumer",2020-09-21 23:12:27,FALSE,"1308092481322520576","1308182332893995008","17494010","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PghBlackGold",0,FALSE,FALSE,NA,NA
"18","@realDonaldTrump @dojbillbarr @VP @mikepompeo @MarkMeadows @senatemajldr @GOPLeader POWERHOUSE TEAM that the U.S.A.¡­ https://t.co/gF7jsrWAfO",FALSE,0,"realDonaldTrump",2020-09-21 23:12:00,TRUE,NA,"1308182219886858246","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RaineMayer",0,FALSE,FALSE,NA,NA
"19","These people need to go to jail for killing #Americans on purpose!

#SkilletDemic

#WalkAwayFromDemocrats¡­ https://t.co/WCiwikSk14",FALSE,0,NA,2020-09-21 23:10:51,TRUE,NA,"1308181929615818752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JHStY",1,FALSE,FALSE,NA,NA
