"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Now playing,  ""TRUMP CARD"" by filmmaker Dinesh D'Souza.  

Earned TOP Rotten Tomatoes audience score of <U+0001F37F> 76% .

St¡­ https://t.co/cjdVDv2WPK",FALSE,1,NA,2020-10-22 23:59:47,TRUE,NA,"1319428268458737665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marlae001",0,FALSE,FALSE,NA,NA
"2","@JoeBiden it¡¯s time to just walk away. I hope Hunter gets the help that he needs, I mean that sincerely,but the evi¡­ https://t.co/umDrwjbCdH",FALSE,0,"JoeBiden",2020-10-22 23:59:40,TRUE,NA,"1319428237781463040","939091","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LtnnMary",0,FALSE,FALSE,NA,NA
"3","@TheRynheart @carolinapanthag #MAGA2020 #TrumpPence2020 #KAG 

These are YOUR best people. 

The hatred you¡¯ve infe¡­ https://t.co/SRIf2jweQC",FALSE,1,"TheRynheart",2020-10-22 23:58:01,TRUE,"1319372016118620165","1319427823061303298","850765289641963522","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ByDisgusted",0,FALSE,FALSE,NA,NA
"4","I'm like shxt am I even registered <U+0001F62D> I am <U+0001F44D> #TrumpPence2020",FALSE,0,NA,2020-10-22 23:57:40,FALSE,NA,"1319427733810827264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","obinagaoda",0,FALSE,FALSE,NA,NA
"5","@seanhannity That sick group will never rehabilitate.  Let¡¯s cover the map with red!  #TrumpPence2020",FALSE,0,"seanhannity",2020-10-22 23:57:20,FALSE,"1319324504506630144","1319427652348936193","41634520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JillHig57152655",0,FALSE,FALSE,NA,NA
"6","Where is @RealJamesWoods ?! Can¡¯t wait for the commentary!  Come on, letttttttt¡¯s goooooo! #TrumpPence2020",FALSE,0,NA,2020-10-22 23:56:39,FALSE,NA,"1319427481074622464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beaver_blunt",0,FALSE,FALSE,NA,NA
"7","@RogerOver8 I¡¯m voting #TrumpPence2020 <U+0001F1FA><U+0001F1F8>",FALSE,3,"RogerOver8",2020-10-22 23:54:28,FALSE,"1319424115758030849","1319426929846517761","1260663826263035915","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MowKremlin",1,FALSE,FALSE,NA,NA
"8","@rosesnbloom1 I¡¯m not gonna watch because the moderator is biased.  Of coarse Biden will disagree, he¡¯s Trump¡¯s opp¡­ https://t.co/cIMZItf6yR",FALSE,1,"rosesnbloom1",2020-10-22 23:54:04,TRUE,"1319423168671526912","1319426830433214464","1147222736936349698","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vramsey13",0,FALSE,FALSE,NA,NA
"9","I wonder who owns https://t.co/LM8dfFMDOT it takes you to @JoeBiden's site #antifa #biden2020 #BidenHarris2020¡­ https://t.co/328QhEriJF",FALSE,1,NA,2020-10-22 23:52:47,TRUE,NA,"1319426508201414657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevestillalive",0,FALSE,FALSE,NA,NA
"10","How Long is Long Covid? When Will Recovery Happen? | Stunning New Data https://t.co/TVF5wuv5vX via @YouTube #BidenHarris2020 #TrumpPence2020",FALSE,0,NA,2020-10-22 23:51:58,FALSE,NA,"1319426302022123521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BaronMunc",0,FALSE,FALSE,NA,NA
